iter	RMSE
615	1.263908378
616	1.263908279
617	1.263862535
618	1.263816246
619	1.2638159
620	1.263762595
621	1.263587099
622	1.263540158
623	1.263490694
624	1.262890904
625	1.2627097
626	1.262709651
627	1.262692394
628	1.262692542
629	1.262692345
630	1.26269012
631	1.262689971
632	1.262689724
633	1.262689328
634	1.26268918
635	1.262687252
636	1.262687301
637	1.26268745
638	1.262685966
639	1.262686114
640	1.262686016
641	1.262684977
642	1.262684878
643	1.262685027
644	1.262685076
645	1.262685027
646	1.262685175
647	1.262685027
648	1.262684878
649	1.262684977
650	1.262684878
651	1.262461708
652	1.262461757
653	1.262293104
654	1.262293203
655	1.262293203
656	1.262293055
657	1.262293005
658	1.262293055
659	1.261886068
660	1.261883792
661	1.261883792
662	1.261883644
663	1.26187929
664	1.261879141
665	1.261879389
666	1.261879339
667	1.26187929
668	1.26187929
669	1.261879339
670	1.261879389
671	1.261842577
672	1.261842032
673	1.261841686
674	1.261840647
675	1.261603025
676	1.260539906
677	1.260539362
678	1.260436334
679	1.260436185
680	1.260271671
681	1.260271572
682	1.260263001
683	1.260262852
684	1.259831918
685	1.259831868
686	1.259831819
687	1.259825723
688	1.259685068
689	1.259682392
690	1.259680657
691	1.259680459
692	1.259090159
693	1.259088275
694	1.259087978
695	1.259083862
696	1.259083812
697	1.258920857
698	1.258919865
699	1.25891922
700	1.258919121
701	1.258918922
702	1.258918823
703	1.258918674
704	1.258918724
705	1.258918724
706	1.258918625
707	1.258918724
708	1.258918774
709	1.258918575
710	1.258918674
711	1.258918575
712	1.258916939
713	1.258917038
714	1.258538775
715	1.258537336
716	1.258537287
717	1.258537039
718	1.258536691
719	1.258536989
720	1.258536344
721	1.258536195
722	1.258536047
723	1.258535997
724	1.258535947
725	1.258535947
726	1.258536047
727	1.258536047
728	1.258536146
729	1.258535898
730	1.258535997
731	1.258535997
732	1.258535947
733	1.258535898
734	1.258531731
735	1.25852295
736	1.258523049
737	1.258522999
738	1.258444018
739	1.25844382
740	1.258321865
741	1.258305541
742	1.25830043
743	1.258300529
744	1.258300232
745	1.258294823
746	1.258294873
747	1.258289365
748	1.258287628
749	1.258224511
750	1.258153749
751	1.258153799
752	1.258153501
753	1.257632784
754	1.257462093
755	1.257458766
756	1.257458568
757	1.257293713
758	1.257293812
759	1.257116718
760	1.256973178
761	1.256973128
762	1.256971489
763	1.256970297
764	1.256858482
765	1.256857985
766	1.256377581
767	1.256377482
768	1.256321127
769	1.256292402
770	1.256140068
771	1.256140218
772	1.256140068
773	1.256140118
774	1.256140168
775	1.256139373
776	1.256127394
777	1.256127145
778	1.256126648
779	1.256106518
780	1.256078782
781	1.255958885
782	1.255958686
783	1.255958636
784	1.255951577
785	1.255951527
786	1.255951577
787	1.255951627
788	1.255951478
789	1.255903505
790	1.255899628
791	1.255899578
792	1.255898435
793	1.255714978
794	1.255714978
795	1.255714929
796	1.25571478
797	1.255714829
798	1.255714581
799	1.25571473
800	1.25571468
801	1.255714481
802	1.255714233
803	1.255711697
804	1.255711747
805	1.255711697
806	1.255627268
807	1.255627169
808	1.255561183
809	1.255561183
810	1.255561083
811	1.255561034
812	1.255560835
813	1.255560785
814	1.255560536
815	1.255560636
816	1.255560487
817	1.255560636
818	1.255560586
819	1.255560686
820	1.255560536
821	1.255560487
822	1.255560536
823	1.255560735
824	1.255560735
825	1.255560785
826	1.255560835
827	1.255560586
828	1.255560536
829	1.255560735
830	1.255560586
831	1.255560139
832	1.25555994
833	1.25555984
834	1.25555984
835	1.255559741
836	1.25555979
837	1.255399809
838	1.25539951
839	1.25539956
840	1.255399461
841	1.255379418
842	1.255379169
843	1.255279896
844	1.255279946
845	1.255279996
846	1.255279399
847	1.2552792
848	1.255279101
849	1.255279101
850	1.25527925
851	1.255178526
852	1.254910637
853	1.254910687
854	1.254536044
855	1.254526986
856	1.254177916
857	1.253869132
858	1.253750119
859	1.253625217
860	1.253624769
861	1.25362467
862	1.253622926
863	1.253622777
864	1.253622877
865	1.253622578
866	1.253621383
867	1.253620835
868	1.253620635
869	1.253620635
870	1.253616502
871	1.253549613
872	1.253541943
873	1.253539353
874	1.253539204
875	1.253538955
876	1.253526304
877	1.253526254
878	1.253526254
879	1.253204256
880	1.253138392
881	1.253138043
882	1.253137495
883	1.253137396
884	1.253136897
885	1.253031667
886	1.253031617
887	1.253029773
888	1.253029474
889	1.252873854
890	1.252840166
891	1.252635976
892	1.252635927
893	1.252632587
894	1.252606967
895	1.252474126
896	1.252474076
897	1.252466449
898	1.252464256
899	1.252463458
900	1.252457675
901	1.252457576
902	1.252442421
903	1.252442272
904	1.252442322
905	1.252442222
906	1.252441973
907	1.252437985
908	1.252432601
909	1.25243265
910	1.252432102
911	1.252197531
912	1.251913544
913	1.251913494
914	1.251913394
915	1.251913344
916	1.251894094
917	1.251894193
918	1.251859781
919	1.251859731
920	1.251859731
921	1.251859781
922	1.251859731
923	1.251859831
924	1.251859631
925	1.251859631
926	1.251856838
927	1.25157891
928	1.25147704
929	1.25147699
930	1.251224875
931	1.250834853
932	1.250834803
933	1.250834553
934	1.250826068
935	1.250387087
936	1.250386438
937	1.250379448
938	1.250379298
939	1.250188789
940	1.250024474
941	1.250024374
942	1.250024374
943	1.250022626
944	1.250021328
945	1.250016932
946	1.250016932
947	1.250014535
948	1.250012737
949	1.250012537
950	1.250012387
951	1.250008941
952	1.250008641
953	1.250007792
954	1.249371296
955	1.249370296
956	1.249021634
957	1.249021684
958	1.248847467
959	1.248847367
960	1.248846817
961	1.248846717
962	1.248460302
963	1.248242891
964	1.248241741
965	1.248241291
966	1.24824074
967	1.24824039
968	1.24824014
969	1.24823979
970	1.24823989
971	1.24823984
972	1.248162559
973	1.248162509
974	1.248162459
975	1.24800318
976	1.24800253
977	1.247991924
978	1.247991874
979	1.247766425
980	1.247766275
981	1.247765725
982	1.247765875
983	1.247765775
984	1.247756268
985	1.247665696
986	1.247278915
987	1.247279065
988	1.247147108
989	1.247005273
990	1.247004973
991	1.247004973
992	1.246855912
993	1.246855811
994	1.24685511
995	1.24685496
996	1.24685481
997	1.24685491
998	1.24685476
999	1.24685491
1000	1.246766877
1001	1.24670553
1002	1.246506296
1003	1.246500185
1004	1.246499634
1005	1.246465824
1006	1.246465674
1007	1.246358728
1008	1.246358327
1009	1.246358077
1010	1.246358177
1011	1.246320005
1012	1.246280929
1013	1.246280779
1014	1.246069151
1015	1.246069101
1016	1.2460686
1017	1.245827769
1018	1.245827669
1019	1.245825113
1020	1.245824261
1021	1.245823158
1022	1.245823008
1023	1.245814238
1024	1.245676612
1025	1.245662327
1026	1.245074659
1027	1.245069393
1028	1.245069193
1029	1.244821448
1030	1.244821347
1031	1.244821147
1032	1.244820796
1033	1.244714661
1034	1.244714611
1035	1.244709445
1036	1.244709294
1037	1.244708742
1038	1.244708792
1039	1.244708893
1040	1.244708642
1041	1.244708491
1042	1.244708441
1043	1.24470804
1044	1.24470814
1045	1.24470809
1046	1.244707237
1047	1.244706134
1048	1.244705181
1049	1.244705231
1050	1.24470503
1051	1.244705081
1052	1.24470177
1053	1.244701319
1054	1.244701469
1055	1.244701519
1056	1.244701469
1057	1.244700817
1058	1.244671774
1059	1.244671774
1060	1.244671723
1061	1.244669968
1062	1.244670068
1063	1.244670068
1064	1.244669918
1065	1.244670018
1066	1.244665403
1067	1.244665503
1068	1.244665553
1069	1.244665303
1070	1.244663346
1071	1.244663246
1072	1.244662694
1073	1.244462631
1074	1.244288428
1075	1.244189524
1076	1.243889554
1077	1.243664015
1078	1.243663965
1079	1.243663864
1080	1.243654727
1081	1.243652669
1082	1.24365282
1083	1.243652468
1084	1.243651816
1085	1.243651816
1086	1.243651314
1087	1.243562853
1088	1.243562652
1089	1.243562551
1090	1.243562049
1091	1.243561899
1092	1.243501448
1093	1.24329934
1094	1.24329934
1095	1.24329919
1096	1.243206234
1097	1.243206033
1098	1.243205782
1099	1.24320538
1100	1.243205129
1101	1.243204878
1102	1.243204828
1103	1.243204878
1104	1.243204878
1105	1.242500881
1106	1.24250078
1107	1.24250068
1108	1.242495806
1109	1.242495756
1110	1.242495705
1111	1.242495303
1112	1.242494198
1113	1.242493645
1114	1.242493645
1115	1.242493645
1116	1.242493645
1117	1.242493293
1118	1.24248852
1119	1.242301877
1120	1.242297454
1121	1.242296801
1122	1.242296751
1123	1.242296801
1124	1.2422967
1125	1.242296751
1126	1.242296399
1127	1.242296248
1128	1.242296298
1129	1.241964854
1130	1.241964804
1131	1.241964854
1132	1.241964804
1133	1.241964804
1134	1.241964905
1135	1.241964804
1136	1.241964703
1137	1.241964703
1138	1.241961788
1139	1.241961989
1140	1.241961788
1141	1.241961788
1142	1.241961737
1143	1.241961788
1144	1.241961687
1145	1.241961687
1146	1.241961687
1147	1.241873005
1148	1.241873005
1149	1.241872251
1150	1.24187205
1151	1.241871899
1152	1.241611297
1153	1.241611397
1154	1.241611297
1155	1.241605916
1156	1.241605866
1157	1.241601541
1158	1.241601391
1159	1.2415592
1160	1.241559301
1161	1.241558999
1162	1.241559049
1163	1.241557691
1164	1.241557792
1165	1.241557842
1166	1.241552411
1167	1.241523898
1168	1.241523998
1169	1.241523797
1170	1.241523747
1171	1.241522188
1172	1.241522188
1173	1.241522087
1174	1.240920282
1175	1.240819651
1176	1.240819651
1177	1.24081955
1178	1.240819601
1179	1.24081955
1180	1.240819148
1181	1.240819148
1182	1.240819148
1183	1.240819097
1184	1.240818695
1185	1.240799826
1186	1.240721628
1187	1.240721477
1188	1.240721528
1189	1.24072027
1190	1.24071242
1191	1.240711111
1192	1.24070779
1193	1.240706633
1194	1.240697876
1195	1.240697927
1196	1.24069531
1197	1.240693599
1198	1.240561897
1199	1.240561696
1200	1.240560287
1201	1.240470247
1202	1.240468737
1203	1.240468535
1204	1.240468435
1205	1.240468384
1206	1.240468384
1207	1.240468133
1208	1.240446591
1209	1.24044654
1210	1.240446138
1211	1.240446037
1212	1.240446087
1213	1.240446188
1214	1.240446037
1215	1.240445936
1216	1.240445936
1217	1.240445987
1218	1.240445836
1219	1.240445886
1220	1.240446037
1221	1.240445987
1222	1.240445936
1223	1.240416995
1224	1.240416944
1225	1.240416944
1226	1.240416944
1227	1.240416944
1228	1.240415585
1229	1.240214082
1230	1.240210709
1231	1.240210709
1232	1.24020799
1233	1.240203661
1234	1.240151807
1235	1.240151807
1236	1.240151757
1237	1.239979616
1238	1.239979364
1239	1.239979364
1240	1.239955598
1241	1.239955497
1242	1.239955497
1243	1.239953634
1244	1.239953433
1245	1.239936011
1246	1.239935105
1247	1.239935054
1248	1.239934551
1249	1.239932587
1250	1.239917078
1251	1.239917179
1252	1.239917179
1253	1.239917128
1254	1.239913503
1255	1.239467283
1256	1.239466779
1257	1.239466074
1258	1.239465268
1259	1.238937452
1260	1.238936293
1261	1.238851074
1262	1.238850822
1263	1.238851023
1264	1.238850923
1265	1.238850923
1266	1.238476059
1267	1.238361012
1268	1.238360861
1269	1.23822886
1270	1.238228608
1271	1.238228507
1272	1.238228306
1273	1.238228306
1274	1.238228306
1275	1.238228356
1276	1.238228306
1277	1.238228255
1278	1.238228255
1279	1.238228205
1280	1.238228306
1281	1.238228356
1282	1.238228356
1283	1.238227146
1284	1.2381622
1285	1.238161746
1286	1.238161695
1287	1.238161595
1288	1.238161494
1289	1.238161342
1290	1.23816104
1291	1.238160586
1292	1.238160435
1293	1.238160384
1294	1.238009552
1295	1.238009249
1296	1.238008896
1297	1.238007989
1298	1.238007837
1299	1.238007989
1300	1.238007888
1301	1.238007888
1302	1.238007585
1303	1.238007686
1304	1.238003853
1305	1.23800234
1306	1.237974804
1307	1.237974854
1308	1.237974552
1309	1.237974249
1310	1.23766223
1311	1.237661725
1312	1.237175078
1313	1.237174977
1314	1.237175078
1315	1.237052844
1316	1.237052743
1317	1.23705249
1318	1.23705244
1319	1.23705249
1320	1.237048402
1321	1.236841454
1322	1.236841403
1323	1.236841403
1324	1.23684105
1325	1.236838728
1326	1.236838526
1327	1.236838223
1328	1.236750638
1329	1.236613165
1330	1.236613165
1331	1.236613114
1332	1.236566563
1333	1.236563735
1334	1.236563735
1335	1.236563634
1336	1.236562271
1337	1.236547629
1338	1.236547679
1339	1.236547629
1340	1.236547326
1341	1.236546467
1342	1.23654364
1343	1.236543791
1344	1.236543539
1345	1.23654258
1346	1.236542327
1347	1.236256612
1348	1.236256562
1349	1.236255956
1350	1.236255905
1351	1.236255855
1352	1.236255956
1353	1.236255905
1354	1.236256057
1355	1.236255804
1356	1.236255804
1357	1.235917032
1358	1.23591688
1359	1.23591486
1360	1.235874647
1361	1.235874546
1362	1.235874243
1363	1.235874243
1364	1.235874395
1365	1.235874293
1366	1.235874395
1367	1.235874344
1368	1.235874344
1369	1.235874344
1370	1.235874293
1371	1.235874344
1372	1.235874243
1373	1.235874243
1374	1.235874243
1375	1.235693018
1376	1.235693069
1377	1.235692867
1378	1.235692816
1379	1.235692917
1380	1.235692766
1381	1.235692816
1382	1.235692816
1383	1.235692614
1384	1.235510958
1385	1.235510807
1386	1.235078869
1387	1.235078869
1388	1.235078768
1389	1.235078617
1390	1.235078566
1391	1.235075887
1392	1.235075735
1393	1.235075634
1394	1.235075533
1395	1.235075533
1396	1.235075482
1397	1.23507528
1398	1.23507523
1399	1.235075027
1400	1.235075179
1401	1.235074977
1402	1.235075128
1403	1.235037366
1404	1.235034687
1405	1.235032108
1406	1.235029176
1407	1.235029025
1408	1.235023615
1409	1.235022503
1410	1.235019217
1411	1.235019217
1412	1.235019015
1413	1.23498944
1414	1.234989491
1415	1.234989491
1416	1.23498944
1417	1.23498944
1418	1.234989289
1419	1.23498853
1420	1.234986306
1421	1.23476809
1422	1.234766017
1423	1.234625036
1424	1.234622507
1425	1.234619675
1426	1.234619574
1427	1.234619321
1428	1.233941848
1429	1.233939722
1430	1.233938963
1431	1.233938508
1432	1.233938457
1433	1.233781795
1434	1.233781542
1435	1.233780176
1436	1.233499845
1437	1.233428069
1438	1.23342812
1439	1.23342736
1440	1.233427411
1441	1.23342736
1442	1.233315943
1443	1.233315943
1444	1.233315943
1445	1.233315993
1446	1.233315892
1447	1.233315892
1448	1.233315892
1449	1.233315791
1450	1.233315791
1451	1.233315689
1452	1.233230234
1453	1.233159404
1454	1.233152771
1455	1.233152569
1456	1.233152518
1457	1.233152265
1458	1.233152164
1459	1.23278357
1460	1.232783215
1461	1.232783063
1462	1.232783164
1463	1.23278281
1464	1.23269205
1465	1.232625089
1466	1.232624887
1467	1.232622658
1468	1.23262281
1469	1.23262281
1470	1.232617491
1471	1.232617593
1472	1.232617491
1473	1.232617593
1474	1.232617491
1475	1.232617542
1476	1.232617542
1477	1.23261739
1478	1.232612426
1479	1.232612477
1480	1.232174203
1481	1.232173798
1482	1.232173747
1483	1.231967703
1484	1.231967703
1485	1.231967399
1486	1.231967044
1487	1.231966892
1488	1.231964713
1489	1.231964763
1490	1.231964662
1491	1.231964003
1492	1.231964054
1493	1.231963851
1494	1.231783825
1495	1.231783774
1496	1.231783622
1497	1.23178347
1498	1.231783369
1499	1.231783318
1500	1.231783116
1501	1.231774904
1502	1.231767605
1503	1.231746925
1504	1.231746874
1505	1.231746773
1506	1.231746975
1507	1.231746722
1508	1.231746722
1509	1.231744593
1510	1.231744593
1511	1.231744238
1512	1.23169877
1513	1.231698871
1514	1.231698871
1515	1.231698669
1516	1.231698567
1517	1.231698669
1518	1.231696438
1519	1.231696387
1520	1.231695779
1521	1.231695779
1522	1.231695678
1523	1.231695678
1524	1.231695729
1525	1.231694715
1526	1.231694765
1527	1.231694816
1528	1.231694816
1529	1.231694816
1530	1.231694715
1531	1.231694715
1532	1.231694563
1533	1.231694613
1534	1.231694563
1535	1.231694613
1536	1.231694512
1537	1.231694613
1538	1.231694461
1539	1.231694613
1540	1.231694715
1541	1.231694563
1542	1.231694613
1543	1.231694613
1544	1.231694715
1545	1.231694512
1546	1.231123048
1547	1.231122947
1548	1.231122845
1549	1.231122541
1550	1.231122642
1551	1.231122541
1552	1.231121222
1553	1.231121222
1554	1.231120969
1555	1.23029116
1556	1.230145657
1557	1.230145555
1558	1.230145555
1559	1.230145403
1560	1.230068102
1561	1.229608509
1562	1.229608154
1563	1.229608103
1564	1.229608001
1565	1.229600131
1566	1.229600029
1567	1.229600131
1568	1.229600029
1569	1.22960008
1570	1.229599877
1571	1.229599775
1572	1.229599725
1573	1.229551181
1574	1.229550267
1575	1.229550318
1576	1.229550166
1577	1.229550064
1578	1.229550064
1579	1.229550115
1580	1.229550064
1581	1.229549962
1582	1.229550064
1583	1.229550166
1584	1.229549861
1585	1.229513249
1586	1.229513401
1587	1.22951335
1588	1.229513249
1589	1.229357242
1590	1.229356988
1591	1.229357089
1592	1.229357039
1593	1.229357191
1594	1.229356836
1595	1.229356683
1596	1.229356074
1597	1.229299496
1598	1.22929909
1599	1.229298937
1600	1.229298734
1601	1.229298633
1602	1.22929848
1603	1.229298582
1604	1.229298633
1605	1.229298531
1606	1.229295738
1607	1.229295433
1608	1.22929523
1609	1.229226205
1610	1.229141786
1611	1.229141887
1612	1.229141786
1613	1.229141633
1614	1.229141684
1615	1.229141582
1616	1.229141532
1617	1.229140617
1618	1.229113594
1619	1.229113492
1620	1.229113035
1621	1.22911273
1622	1.22911273
1623	1.229068282
1624	1.229066961
1625	1.229066758
1626	1.229066809
1627	1.229066707
1628	1.229066402
1629	1.228615989
1630	1.228472777
1631	1.228456666
1632	1.228456513
1633	1.228456412
1634	1.228455751
1635	1.228447263
1636	1.228447263
1637	1.228447162
1638	1.228447111
1639	1.228447213
1640	1.228447111
1641	1.228444214
1642	1.228443807
1643	1.228443452
1644	1.228443401
1645	1.228440453
1646	1.228434354
1647	1.228434201
1648	1.228425663
1649	1.22842546
1650	1.228425612
1651	1.2284249
1652	1.228425002
1653	1.2284249
1654	1.228421698
1655	1.228413007
1656	1.228395676
1657	1.228111878
1658	1.228111268
1659	1.228111167
1660	1.228111065
1661	1.22811076
1662	1.228110658
1663	1.228110557
