iter	Passed	Remaining
134	3462	47839
135	3480	47701
136	3507	47694
137	3534	47687
138	3561	47676
139	3591	47718
140	3619	47721
141	3646	47709
142	3673	47704
143	3700	47699
144	3727	47683
145	3754	47673
146	3779	47642
147	3806	47632
148	3832	47607
149	3858	47590
150	3884	47570
151	3913	47580
152	3940	47570
153	3970	47588
154	3986	47455
155	4015	47465
156	4042	47457
157	4057	47299
158	4084	47295
159	4099	47149
160	4127	47148
161	4155	47146
162	4186	47178
163	4212	47162
164	4243	47193
165	4270	47185
166	4282	47001
167	4308	46987
168	4327	46889
169	4340	46728
170	4354	46579
171	4378	46531
172	4405	46526
173	4432	46518
174	4460	46516
175	4472	46354
176	4487	46217
177	4518	46246
178	4544	46233
179	4571	46222
180	4598	46211
181	4624	46193
182	4650	46171
183	4677	46166
184	4705	46162
185	4750	46331
186	4777	46315
187	4787	46141
188	4796	45958
189	4805	45782
190	4815	45605
191	4825	45436
192	4851	45424
193	4863	45271
194	4890	45271
195	4900	45103
196	4910	44939
197	4937	44938
198	4947	44775
199	4974	44770
200	5002	44771
201	5012	44616
202	5022	44461
203	5050	44464
204	5060	44307
205	5071	44169
206	5090	44093
207	5105	43989
208	5115	43833
209	5125	43685
210	5151	43675
211	5182	43710
212	5210	43712
213	5242	43749
214	5269	43750
215	5296	43746
216	5324	43749
217	5351	43743
218	5382	43770
219	5413	43800
220	5426	43683
221	5439	43562
222	5467	43568
223	5493	43555
224	5505	43435
225	5532	43428
226	5559	43420
227	5572	43312
228	5600	43315
229	5627	43307
230	5642	43211
231	5653	43082
232	5680	43079
233	5708	43080
234	5736	43083
235	5763	43076
236	5790	43073
237	5802	42958
238	5828	42946
239	5856	42944
240	5882	42937
241	5909	42927
242	5920	42806
243	5929	42672
244	5955	42658
245	5982	42652
246	6007	42638
247	6036	42647
248	6070	42691
249	6101	42712
250	6129	42708
251	6158	42718
252	6185	42710
253	6213	42708
254	6223	42585
255	6234	42471
256	6245	42359
257	6273	42355
258	6283	42236
259	6311	42240
260	6338	42234
261	6369	42252
262	6382	42152
263	6413	42176
264	6439	42158
265	6456	42087
266	6484	42089
267	6512	42086
268	6539	42082
269	6567	42079
270	6583	42002
271	6608	41985
272	6622	41891
273	6633	41788
274	6659	41775
275	6687	41771
276	6714	41764
277	6738	41738
278	6765	41735
279	6793	41732
280	6821	41728
281	6853	41753
282	6881	41749
283	6893	41650
284	6909	41579
285	6923	41492
286	6952	41497
287	6980	41495
288	7011	41508
289	7038	41502
290	7055	41434
291	7082	41427
292	7105	41397
293	7132	41386
294	7158	41373
295	7185	41368
296	7217	41387
297	7248	41396
298	7275	41389
299	7290	41311
300	7317	41304
301	7345	41300
302	7372	41293
303	7385	41201
304	7412	41192
305	7426	41115
306	7453	41104
307	7470	41038
308	7497	41030
309	7508	40932
310	7535	40925
311	7562	40915
312	7593	40925
313	7620	40915
314	7648	40911
315	7679	40923
316	7699	40878
317	7710	40783
318	7744	40810
319	7779	40841
320	7806	40832
321	7831	40811
322	7855	40784
323	7882	40775
324	7892	40677
325	7927	40706
326	7946	40657
327	7972	40642
328	7984	40555
329	8016	40566
330	8045	40566
331	8077	40579
332	8098	40539
333	8126	40533
334	8153	40524
335	8181	40519
336	8198	40459
337	8224	40441
338	8240	40374
339	8253	40294
340	8280	40283
341	8291	40195
342	8321	40202
343	8361	40252
344	8375	40175
345	8384	40079
346	8411	40067
347	8445	40090
348	8466	40051
349	8483	39993
350	8498	39924
351	8522	39900
352	8540	39846
353	8550	39757
354	8577	39746
355	8586	39653
356	8597	39566
357	8627	39572
358	8655	39562
359	8674	39515
360	8686	39437
361	8705	39392
362	8732	39382
363	8760	39375
364	8788	39366
365	8800	39291
366	8824	39267
367	8855	39273
368	8870	39208
369	8883	39133
370	8895	39057
371	8924	39054
372	8938	38991
373	8954	38929
374	8964	38846
375	8991	38836
376	9011	38793
377	9037	38781
378	9063	38766
379	9093	38765
380	9119	38750
381	9129	38668
382	9156	38656
383	9182	38643
384	9194	38569
385	9209	38506
386	9219	38425
387	9229	38344
388	9239	38264
389	9253	38199
390	9280	38189
391	9295	38130
392	9306	38053
393	9334	38047
394	9351	37998
395	9361	37919
396	9371	37841
397	9381	37760
398	9411	37764
399	9421	37686
400	9452	37692
401	9462	37613
402	9471	37534
403	9497	37521
404	9514	37471
405	9541	37459
406	9566	37444
407	9593	37433
408	9621	37427
409	9637	37375
410	9665	37369
411	9686	37336
412	9713	37323
413	9741	37318
414	9768	37309
415	9795	37297
416	9822	37286
417	9851	37284
418	9863	37217
419	9894	37220
420	9922	37213
421	9939	37165
422	9968	37165
423	9994	37150
424	10006	37083
425	10032	37069
426	10045	37005
427	10056	36938
428	10083	36924
429	10093	36851
430	10102	36777
431	10128	36763
432	10156	36755
433	10182	36740
434	10194	36677
435	10205	36607
436	10215	36536
437	10229	36479
438	10239	36407
439	10248	36335
440	10263	36281
441	10272	36210
442	10298	36195
443	10324	36182
444	10340	36135
445	10350	36063
446	10360	35994
447	10370	35925
448	10383	35868
449	10393	35799
450	10419	35786
451	10429	35720
452	10458	35716
453	10474	35670
454	10485	35604
455	10495	35538
456	10509	35484
457	10519	35417
458	10529	35352
459	10557	35345
460	10584	35334
461	10609	35320
462	10622	35263
463	10649	35254
464	10676	35245
465	10704	35236
466	10731	35228
467	10756	35210
468	10769	35154
469	10779	35090
470	10791	35032
471	10803	34973
472	10814	34913
473	10826	34855
474	10838	34798
475	10850	34739
476	10878	34733
477	10890	34677
478	10902	34617
479	10915	34565
480	10935	34533
481	10951	34490
482	10962	34432
483	10990	34423
484	11002	34368
485	11013	34311
486	11032	34274
487	11042	34213
488	11052	34153
489	11064	34096
490	11076	34040
491	11088	33985
492	11115	33977
493	11128	33926
494	11143	33880
495	11172	33878
496	11186	33828
497	11195	33765
498	11205	33705
499	11215	33647
500	11227	33593
501	11239	33539
502	11266	33532
503	11285	33497
504	11301	33455
505	11317	33414
506	11329	33362
507	11344	33318
508	11361	33279
509	11374	33231
510	11402	33227
511	11433	33228
512	11460	33219
513	11487	33212
514	11514	33200
515	11540	33191
516	11566	33177
517	11596	33177
518	11623	33168
519	11636	33118
520	11652	33079
521	11680	33073
522	11696	33030
523	11723	33022
524	11734	32967
525	11746	32917
526	11756	32861
527	11784	32854
528	11813	32850
529	11834	32823
530	11849	32780
531	11874	32767
532	11890	32726
533	11908	32691
534	11928	32662
535	11957	32660
536	11970	32611
537	11982	32561
538	12008	32548
539	12019	32496
540	12032	32450
541	12059	32440
542	12086	32431
543	12098	32380
544	12125	32371
545	12153	32363
546	12179	32351
547	12209	32349
548	12221	32301
549	12240	32271
550	12266	32258
551	12280	32213
552	12299	32182
553	12308	32127
554	12319	32074
555	12346	32065
556	12357	32015
557	12385	32007
558	12399	31964
559	12415	31925
560	12441	31913
561	12454	31867
562	12481	31858
563	12502	31832
564	12522	31805
565	12549	31795
566	12560	31744
567	12570	31692
568	12585	31652
569	12603	31618
570	12617	31577
571	12627	31523
572	12636	31470
573	12646	31417
574	12656	31366
575	12683	31355
576	12695	31309
577	12721	31298
578	12750	31291
579	12781	31292
580	12808	31283
581	12836	31274
582	12852	31238
583	12864	31192
584	12891	31181
585	12909	31151
586	12936	31140
587	12964	31131
588	12990	31120
589	13005	31080
590	13023	31048
591	13038	31010
592	13055	30976
593	13072	30943
594	13083	30894
595	13102	30865
596	13113	30818
597	13139	30806
598	13166	30794
599	13193	30785
600	13219	30773
601	13238	30744
602	13248	30693
603	13259	30645
604	13275	30611
605	13302	30600
606	13319	30567
607	13334	30528
608	13350	30493
609	13378	30484
610	13393	30446
611	13419	30436
612	13447	30427
613	13473	30414
614	13497	30397
615	13518	30372
616	13528	30324
617	13554	30312
618	13581	30299
619	13597	30264
620	13626	30258
621	13651	30244
622	13685	30249
623	13717	30248
624	13749	30248
625	13776	30237
626	13790	30198
627	13817	30187
628	13828	30140
629	13841	30100
630	13861	30074
631	13872	30027
632	13884	29984
633	13897	29942
634	13910	29902
635	13925	29864
636	13936	29820
637	13946	29772
638	13959	29731
639	13977	29701
640	13991	29663
641	14002	29619
642	14012	29573
643	14022	29526
644	14032	29478
645	14042	29432
646	14051	29385
647	14061	29339
648	14071	29292
649	14082	29247
650	14092	29202
651	14120	29193
652	14130	29148
653	14162	29147
654	14172	29102
655	14182	29057
656	14194	29015
657	14203	28968
658	14215	28926
659	14242	28916
660	14258	28882
661	14267	28836
662	14277	28791
663	14296	28764
664	14306	28721
665	14321	28686
666	14331	28641
667	14341	28597
668	14352	28554
669	14362	28510
670	14372	28465
671	14397	28451
672	14408	28409
673	14426	28382
674	14450	28366
675	14488	28376
676	14516	28368
677	14538	28348
678	14565	28337
679	14575	28294
680	14602	28282
681	14613	28242
682	14639	28229
683	14651	28189
684	14679	28180
685	14690	28138
686	14699	28093
687	14719	28070
688	14746	28059
689	14767	28036
690	14785	28008
691	14804	27982
692	14834	27977
693	14851	27947
694	14863	27909
695	14887	27892
696	14897	27850
697	14924	27838
698	14939	27805
699	14952	27768
700	14961	27725
701	14972	27684
702	14986	27650
703	14996	27607
704	15006	27565
705	15016	27522
706	15030	27489
707	15041	27448
708	15051	27406
709	15061	27365
710	15072	27324
711	15081	27282
712	15098	27253
713	15108	27212
714	15136	27202
715	15153	27175
716	15164	27135
717	15180	27104
718	15191	27066
719	15201	27024
720	15216	26993
721	15226	26952
722	15236	26911
723	15251	26879
724	15260	26837
725	15274	26803
726	15285	26765
727	15294	26723
728	15304	26683
729	15315	26645
730	15326	26605
731	15335	26565
732	15345	26524
733	15357	26487
734	15376	26463
735	15390	26431
736	15400	26392
737	15409	26351
738	15439	26345
739	15449	26305
740	15476	26294
741	15496	26272
742	15511	26242
743	15534	26225
744	15565	26220
745	15592	26210
746	15604	26174
747	15629	26160
748	15645	26132
749	15672	26121
750	15699	26109
751	15708	26069
752	15718	26030
753	15750	26028
754	15781	26023
755	15804	26005
756	15812	25963
757	15837	25949
758	15851	25917
759	15876	25903
760	15900	25887
761	15910	25848
762	15923	25815
763	15936	25782
764	15961	25768
765	15981	25745
766	16006	25730
767	16018	25695
768	16041	25679
769	16066	25664
770	16091	25650
771	16102	25613
772	16110	25573
773	16120	25534
774	16129	25495
775	16145	25465
776	16160	25437
777	16171	25399
778	16182	25364
779	16205	25346
780	16231	25334
781	16255	25318
782	16266	25282
783	16276	25245
784	16292	25216
785	16305	25184
786	16315	25146
787	16323	25106
788	16332	25067
789	16357	25053
790	16369	25019
791	16380	24983
792	16393	24951
793	16418	24938
794	16427	24899
795	16436	24861
796	16448	24828
797	16457	24789
798	16470	24757
799	16479	24719
800	16489	24682
801	16501	24648
802	16512	24613
803	16527	24585
804	16536	24548
805	16546	24511
806	16570	24496
807	16582	24462
808	16607	24449
809	16616	24412
810	16625	24373
811	16633	24336
812	16644	24301
813	16653	24264
814	16662	24227
815	16671	24189
816	16680	24152
817	16688	24115
818	16699	24081
819	16714	24052
820	16723	24015
821	16732	23979
822	16742	23943
823	16752	23909
824	16762	23873
825	16771	23836
826	16780	23801
827	16789	23764
828	16799	23729
829	16808	23693
830	16817	23657
831	16827	23623
832	16837	23589
833	16848	23555
834	16858	23521
835	16867	23485
836	16875	23448
837	16905	23441
838	16915	23407
839	16924	23371
840	16934	23337
841	16950	23311
842	16963	23281
843	16988	23268
844	16997	23233
845	17006	23198
846	17020	23168
847	17033	23139
848	17041	23103
849	17051	23069
850	17060	23034
851	17085	23021
852	17112	23010
853	17123	22978
854	17149	22966
855	17180	22960
856	17204	22946
857	17230	22933
858	17254	22918
859	17278	22903
860	17294	22878
861	17302	22843
862	17315	22813
863	17335	22793
864	17344	22758
865	17356	22727
866	17367	22696
867	17378	22664
868	17389	22631
869	17405	22607
870	17422	22583
871	17453	22577
872	17477	22562
873	17499	22544
874	17508	22510
875	17521	22482
876	17544	22465
877	17555	22434
878	17566	22403
879	17591	22389
880	17616	22375
881	17629	22346
882	17647	22324
883	17657	22292
884	17682	22277
885	17708	22265
886	17725	22241
887	17740	22215
888	17752	22185
889	17778	22173
890	17796	22151
891	17820	22135
892	17829	22101
893	17842	22073
894	17868	22060
895	17894	22048
896	17903	22014
897	17925	21997
898	17949	21982
899	17962	21954
900	17980	21931
901	17993	21903
902	18015	21885
903	18023	21851
904	18034	21820
905	18049	21794
906	18060	21763
907	18078	21741
908	18092	21715
909	18102	21683
910	18114	21653
911	18138	21639
912	18164	21626
913	18174	21594
914	18183	21561
915	18192	21529
916	18213	21511
917	18222	21477
918	18247	21463
919	18255	21430
920	18264	21397
921	18273	21365
922	18282	21332
923	18291	21300
924	18301	21269
925	18309	21236
926	18322	21208
927	18347	21194
928	18378	21188
929	18390	21158
930	18415	21145
931	18441	21132
932	18450	21100
933	18461	21070
934	18474	21043
935	18499	21029
936	18510	20999
937	18535	20985
938	18544	20954
939	18570	20940
940	18595	20927
941	18604	20895
942	18613	20863
943	18625	20834
944	18636	20805
945	18660	20791
946	18669	20758
947	18680	20730
948	18693	20702
949	18705	20674
950	18716	20644
951	18729	20617
952	18740	20588
953	18750	20558
954	18775	20544
955	18793	20523
956	18817	20508
957	18828	20479
958	18852	20465
959	18870	20443
960	18881	20413
961	18892	20384
962	18918	20372
963	18944	20359
964	18955	20330
965	18965	20301
966	18978	20274
967	18992	20247
968	19003	20219
969	19015	20191
970	19024	20160
971	19033	20130
972	19057	20115
973	19065	20083
974	19075	20053
975	19098	20037
976	19124	20024
977	19142	20003
978	19151	19973
979	19177	19960
980	19186	19930
981	19213	19918
982	19228	19893
983	19240	19866
984	19256	19842
985	19282	19829
986	19308	19817
987	19322	19791
988	19351	19782
989	19379	19770
990	19399	19752
991	19412	19726
992	19441	19715
993	19451	19685
994	19463	19659
995	19474	19630
996	19484	19602
997	19495	19573
998	19512	19551
999	19524	19524
1000	19547	19508
1001	19573	19495
1002	19602	19485
1003	19627	19470
1004	19639	19443
1005	19657	19422
1006	19668	19395
1007	19693	19380
1008	19714	19362
1009	19725	19334
1010	19736	19307
1011	19761	19292
1012	19786	19278
1013	19798	19251
1014	19823	19237
1015	19838	19213
1016	19860	19196
1017	19884	19181
1018	19893	19151
1019	19913	19132
1020	19925	19105
1021	19946	19088
1022	19964	19067
1023	19990	19053
1024	20015	19039
1025	20034	19019
1026	20059	19005
1027	20075	18982
1028	20089	18957
1029	20114	18943
1030	20124	18914
1031	20139	18890
1032	20158	18870
1033	20187	18860
1034	20196	18830
1035	20221	18815
1036	20234	18790
1037	20245	18762
1038	20254	18734
1039	20262	18704
1040	20274	18677
1041	20288	18652
1042	20301	18627
1043	20314	18601
1044	20327	18576
1045	20340	18551
1046	20352	18525
1047	20372	18506
1048	20383	18479
1049	20394	18452
1050	20405	18425
1051	20414	18396
1052	20437	18379
1053	20450	18354
1054	20458	18325
1055	20468	18297
1056	20476	18267
1057	20487	18240
1058	20511	18225
1059	20520	18196
1060	20529	18169
1061	20550	18150
1062	20559	18122
1063	20570	18095
1064	20579	18067
1065	20588	18039
1066	20609	18020
1067	20619	17994
1068	20628	17965
1069	20638	17937
1070	20653	17915
1071	20669	17892
1072	20690	17875
1073	20715	17860
1074	20739	17845
1075	20766	17832
1076	20790	17818
1077	20817	17805
1078	20833	17782
1079	20842	17755
1080	20868	17740
1081	20893	17726
1082	20913	17708
1083	20924	17681
1084	20937	17657
1085	20953	17634
1086	20962	17606
1087	20987	17592
1088	20998	17566
1089	21009	17539
1090	21034	17525
1091	21048	17501
1092	21072	17486
1093	21097	17472
1094	21106	17444
1095	21116	17416
1096	21146	17406
1097	21155	17379
1098	21165	17351
1099	21183	17331
1100	21198	17309
1101	21211	17285
1102	21222	17258
1103	21235	17234
1104	21246	17208
1105	21274	17196
1106	21285	17170
1107	21300	17148
1108	21312	17123
1109	21322	17096
1110	21331	17069
1111	21349	17049
1112	21362	17024
1113	21377	17002
1114	21386	16975
1115	21395	16947
1116	21404	16920
1117	21415	16895
1118	21433	16875
1119	21458	16860
1120	21477	16840
1121	21488	16815
1122	21499	16789
1123	21511	16764
1124	21519	16737
1125	21534	16714
1126	21548	16692
1127	21557	16664
1128	21566	16637
1129	21592	16624
1130	21601	16597
1131	21609	16570
1132	21619	16543
1133	21628	16516
1134	21636	16489
1135	21645	16463
1136	21654	16435
1137	21668	16413
1138	21680	16389
1139	21691	16363
1140	21702	16338
1141	21711	16311
1142	21719	16284
1143	21730	16259
1144	21741	16235
1145	21751	16209
1146	21760	16182
1147	21784	16167
1148	21792	16140
1149	21803	16115
1150	21817	16092
1151	21830	16069
1152	21855	16055
1153	21867	16030
1154	21879	16006
1155	21890	15982
1156	21902	15958
1157	21915	15935
1158	21924	15908
1159	21949	15894
1160	21958	15868
1161	21970	15844
1162	21980	15818
1163	21994	15797
1164	22002	15770
1165	22011	15744
1166	22029	15724
1167	22051	15707
1168	22061	15683
1169	22074	15659
1170	22085	15635
1171	22099	15612
1172	22109	15587
1173	22120	15563
1174	22144	15548
1175	22168	15533
1176	22179	15508
1177	22188	15483
1178	22198	15457
1179	22207	15432
1180	22218	15408
1181	22228	15382
1182	22238	15358
1183	22248	15333
1184	22259	15309
1185	22283	15294
1186	22309	15280
1187	22321	15257
1188	22332	15232
1189	22345	15210
1190	22369	15194
1191	22393	15179
1192	22417	15164
1193	22441	15148
1194	22466	15134
1195	22477	15110
1196	22505	15097
1197	22526	15080
1198	22550	15065
1199	22565	15043
1200	22589	15028
1201	22614	15013
1202	22627	14991
1203	22638	14966
1204	22649	14943
1205	22661	14919
1206	22672	14895
1207	22687	14874
1208	22709	14858
1209	22719	14833
1210	22732	14810
1211	22741	14785
1212	22750	14760
1213	22760	14735
1214	22774	14714
1215	22794	14696
1216	22802	14670
1217	22811	14645
1218	22831	14627
1219	22841	14603
1220	22856	14582
1221	22871	14561
1222	22880	14536
1223	22906	14522
1224	22915	14497
1225	22924	14473
1226	22934	14448
1227	22944	14424
1228	22959	14403
1229	22983	14388
1230	23003	14370
1231	23015	14347
1232	23026	14324
1233	23051	14309
1234	23076	14294
1235	23088	14271
1236	23099	14247
1237	23125	14234
1238	23142	14214
1239	23153	14190
1240	23176	14175
1241	23185	14150
1242	23205	14132
1243	23217	14109
1244	23229	14086
1245	23244	14066
1246	23259	14045
1247	23272	14022
1248	23283	14000
1249	23307	13984
1250	23325	13965
1251	23335	13941
1252	23353	13922
1253	23364	13899
1254	23380	13878
1255	23404	13863
1256	23417	13841
1257	23432	13821
1258	23448	13800
1259	23475	13787
1260	23491	13766
1261	23516	13751
1262	23527	13729
1263	23539	13706
1264	23550	13683
1265	23569	13665
1266	23594	13650
1267	23618	13634
1268	23628	13611
1269	23653	13596
1270	23673	13578
1271	23686	13556
1272	23698	13533
1273	23711	13512
1274	23724	13490
1275	23735	13467
1276	23745	13443
1277	23754	13419
1278	23763	13396
1279	23772	13372
1280	23781	13348
1281	23791	13324
1282	23800	13301
1283	23821	13283
1284	23847	13269
1285	23866	13250
1286	23879	13229
1287	23893	13208
1288	23905	13186
1289	23919	13165
1290	23941	13148
1291	23959	13129
1292	23972	13107
1293	23984	13085
1294	24008	13070
1295	24026	13051
1296	24037	13028
1297	24055	13009
1298	24065	12986
1299	24075	12963
1300	24086	12941
1301	24097	12918
1302	24115	12899
1303	24132	12880
1304	24148	12860
1305	24161	12839
1306	24185	12823
1307	24194	12800
1308	24206	12778
1309	24219	12757
1310	24244	12742
1311	24267	12725
1312	24293	12711
1313	24306	12689
1314	24316	12666
1315	24341	12651
1316	24356	12631
1317	24371	12610
1318	24386	12590
1319	24406	12572
1320	24423	12554
1321	24448	12538
1322	24463	12518
1323	24474	12496
1324	24484	12473
1325	24502	12454
1326	24514	12432
1327	24526	12411
1328	24551	12395
1329	24575	12380
1330	24588	12358
1331	24602	12338
1332	24627	12322
1333	24638	12300
1334	24647	12277
1335	24660	12256
1336	24671	12234
1337	24687	12214
1338	24700	12193
1339	24712	12172
1340	24729	12152
1341	24749	12135
1342	24774	12119
1343	24787	12098
1344	24802	12078
1345	24828	12063
1346	24839	12041
1347	24865	12026
1348	24877	12005
1349	24888	11983
1350	24904	11963
1351	24916	11941
1352	24929	11921
1353	24940	11899
1354	24952	11877
1355	24962	11855
1356	24971	11832
1357	24995	11816
1358	25007	11795
1359	25031	11779
1360	25056	11764
1361	25070	11743
1362	25080	11721
1363	25091	11699
1364	25104	11678
1365	25119	11658
1366	25133	11638
1367	25142	11615
1368	25151	11592
1369	25160	11570
1370	25169	11547
1371	25177	11524
1372	25187	11502
1373	25195	11479
1374	25204	11456
1375	25229	11441
1376	25239	11418
1377	25252	11398
1378	25262	11376
1379	25273	11354
1380	25283	11332
1381	25293	11310
1382	25305	11289
1383	25316	11268
1384	25340	11252
1385	25351	11230
1386	25381	11217
1387	25391	11195
1388	25403	11174
1389	25413	11152
1390	25424	11131
1391	25442	11112
1392	25453	11091
1393	25469	11071
1394	25480	11050
1395	25491	11029
1396	25503	11008
1397	25514	10987
1398	25525	10965
1399	25537	10944
1400	25547	10923
1401	25556	10900
1402	25566	10878
1403	25594	10865
1404	25612	10846
1405	25624	10825
1406	25637	10805
1407	25646	10783
1408	25662	10763
1409	25683	10747
1410	25698	10727
1411	25708	10705
1412	25721	10685
1413	25746	10669
1414	25756	10648
1415	25768	10627
1416	25779	10606
1417	25787	10584
1418	25798	10563
1419	25810	10542
1420	25832	10525
1421	25858	10510
1422	25869	10489
1423	25896	10475
1424	25920	10459
1425	25945	10443
1426	25963	10425
1427	25990	10410
1428	26019	10396
1429	26043	10380
1430	26058	10361
1431	26073	10342
1432	26096	10325
1433	26121	10309
1434	26145	10294
1435	26158	10273
1436	26185	10259
1437	26213	10244
1438	26225	10223
1439	26236	10203
1440	26248	10182
1441	26260	10161
1442	26285	10146
1443	26297	10125
1444	26308	10104
1445	26320	10084
1446	26334	10064
1447	26345	10043
1448	26355	10022
1449	26371	10003
1450	26387	9983
1451	26400	9963
1452	26425	9948
1453	26449	9932
1454	26464	9912
1455	26474	9891
1456	26485	9870
1457	26494	9849
1458	26504	9827
1459	26530	9812
1460	26541	9791
1461	26554	9771
1462	26564	9750
1463	26577	9730
1464	26602	9714
1465	26645	9705
1466	26656	9684
1467	26671	9665
1468	26691	9648
1469	26704	9628
1470	26719	9609
1471	26731	9588
1472	26743	9568
1473	26761	9549
1474	26774	9529
1475	26785	9509
1476	26797	9488
1477	26810	9468
1478	26828	9450
1479	26841	9430
1480	26867	9415
1481	26881	9395
1482	26892	9375
1483	26917	9359
1484	26926	9338
1485	26944	9320
1486	26954	9299
1487	26969	9279
1488	26984	9260
1489	26993	9239
1490	27001	9217
1491	27014	9197
1492	27024	9177
1493	27034	9156
1494	27060	9140
1495	27070	9119
1496	27085	9100
1497	27096	9080
1498	27109	9060
1499	27120	9040
1500	27135	9020
1501	27153	9003
1502	27175	8986
1503	27199	8970
1504	27210	8949
1505	27220	8929
1506	27231	8908
1507	27246	8889
1508	27256	8868
1509	27272	8849
1510	27282	8829
1511	27293	8808
1512	27317	8792
1513	27326	8772
1514	27340	8752
1515	27351	8732
1516	27360	8711
1517	27376	8692
1518	27389	8672
1519	27399	8652
1520	27414	8633
1521	27424	8613
1522	27444	8595
1523	27455	8575
1524	27464	8554
1525	27476	8534
1526	27487	8514
1527	27500	8494
1528	27512	8475
1529	27521	8454
1530	27532	8434
1531	27545	8414
1532	27556	8394
1533	27564	8373
1534	27576	8353
1535	27586	8333
1536	27598	8313
1537	27613	8294
1538	27626	8275
1539	27640	8256
1540	27652	8236
1541	27670	8218
1542	27681	8198
1543	27691	8178
1544	27700	8157
1545	27714	8138
1546	27747	8125
1547	27758	8105
1548	27767	8084
1549	27783	8066
1550	27794	8046
1551	27806	8026
1552	27824	8008
1553	27835	7988
1554	27850	7970
1555	27875	7954
1556	27904	7939
1557	27918	7920
1558	27931	7900
1559	27943	7881
1560	27968	7865
1561	27994	7850
1562	28007	7830
1563	28020	7811
1564	28032	7791
1565	28057	7775
1566	28070	7756
1567	28085	7737
1568	28096	7717
1569	28106	7698
1570	28119	7678
1571	28140	7661
1572	28152	7642
1573	28177	7626
1574	28192	7607
1575	28205	7588
1576	28221	7569
1577	28239	7552
1578	28252	7532
1579	28265	7513
1580	28276	7494
1581	28288	7474
1582	28301	7455
1583	28313	7435
1584	28324	7416
1585	28349	7400
1586	28360	7380
1587	28374	7361
1588	28385	7342
1589	28413	7326
1590	28428	7308
1591	28438	7288
1592	28448	7268
1593	28460	7248
1594	28475	7230
1595	28489	7211
1596	28502	7192
1597	28531	7177
1598	28545	7158
1599	28560	7140
1600	28573	7120
1601	28583	7101
1602	28597	7082
1603	28613	7064
1604	28627	7045
1605	28643	7027
1606	28658	7008
1607	28671	6989
1608	28684	6970
1609	28707	6953
1610	28732	6937
1611	28745	6918
1612	28758	6899
1613	28770	6880
1614	28782	6861
1615	28795	6842
1616	28807	6823
1617	28823	6804
1618	28847	6788
1619	28860	6769
1620	28875	6751
1621	28890	6732
1622	28900	6713
1623	28930	6698
1624	28943	6679
1625	28957	6660
1626	28970	6641
1627	28983	6622
1628	28996	6603
1629	29022	6587
1630	29047	6571
1631	29060	6552
1632	29071	6533
1633	29083	6514
1634	29095	6495
1635	29111	6477
1636	29123	6458
1637	29136	6439
1638	29147	6419
1639	29158	6400
1640	29170	6381
1641	29185	6363
1642	29202	6345
1643	29217	6326
1644	29230	6308
1645	29246	6289
1646	29272	6273
1647	29282	6254
1648	29303	6237
1649	29322	6219
1650	29331	6200
1651	29347	6182
1652	29357	6162
1653	29368	6143
1654	29383	6125
1655	29407	6108
1656	29432	6092
1657	29464	6077
1658	29477	6058
1659	29486	6039
1660	29495	6019
1661	29509	6001
1662	29519	5981
1663	29529	5962
1664	29541	5943
1665	29552	5924
1666	29567	5906
1667	29579	5887
