iter	RMSE
698	471.1146263
699	471.0338168
700	470.9378935
701	470.8676395
702	470.7666341
703	470.6974055
704	470.6474465
705	470.5603961
706	470.4535696
707	470.3735665
708	470.3135805
709	470.1742637
710	470.1180717
711	469.9628433
712	469.908642
713	469.862741
714	469.785799
715	469.7110074
716	469.6392519
717	469.5468751
718	469.4350147
719	469.3332647
720	469.2646748
721	469.2408199
722	469.1687688
723	469.1054433
724	469.0484126
725	468.9932279
726	468.9076154
727	468.8107454
728	468.7278544
729	468.7083169
730	468.6607212
731	468.6178421
732	468.4192766
733	468.3167522
734	468.2407963
735	468.121509
736	467.9953523
737	467.9364125
738	467.7756661
739	467.6950881
740	467.6401407
741	467.5016538
742	467.4044036
743	467.3341421
744	467.2185768
745	467.1839877
746	467.0975062
747	467.0463591
748	466.8782028
749	466.8211149
750	466.7310032
751	466.6193408
752	466.5606505
753	466.4789551
754	466.4023855
755	466.3124477
756	466.2746354
757	466.1651323
758	466.0650735
759	465.9712296
760	465.8820365
761	465.8143486
762	465.7530724
763	465.7048104
764	465.6325449
765	465.5852346
766	465.5227305
767	465.4490921
768	465.3890783
769	465.3427096
770	465.3129016
771	465.250092
772	465.2021714
773	465.0793062
774	464.9596994
775	464.8496693
776	464.745057
777	464.6402515
778	464.6122181
779	464.5849075
780	464.5267836
781	464.4105918
782	464.3703481
783	464.3018988
784	464.2531404
785	464.1603686
786	464.1060562
787	464.0513976
788	463.9914917
789	463.9095964
790	463.7358417
791	463.6711964
792	463.5877282
793	463.5288279
794	463.4129631
795	463.1984409
796	463.1679121
797	463.0466398
798	462.9707199
799	462.9317866
800	462.8407543
801	462.8046715
802	462.7438148
803	462.6488782
804	462.6215657
805	462.4942132
806	462.451962
807	462.4121892
808	462.3117632
809	462.1825824
810	462.0724752
811	461.9968998
812	461.8893031
813	461.8469416
814	461.7501717
815	461.6873937
816	461.6258421
817	461.5677549
818	461.4898339
819	461.3354723
820	461.2993211
821	461.1755837
822	461.1017869
823	461.0148262
824	460.8822451
825	460.8242377
826	460.6921556
827	460.628715
828	460.5395718
829	460.4738947
830	460.3786348
831	460.3330804
832	460.1401124
833	460.0562851
834	459.9568244
835	459.8977173
836	459.8053582
837	459.7363087
838	459.5823283
839	459.4580763
840	459.3899536
841	459.2921314
842	459.253608
843	459.0938667
844	459.0589915
845	458.9853494
846	458.8902567
847	458.8309015
848	458.7598448
849	458.6525232
850	458.5853901
851	458.4902371
852	458.4015046
853	458.3633091
854	458.3254591
855	458.1881932
856	458.0870388
857	458.0487454
858	457.9575425
859	457.8444699
860	457.7224777
861	457.6909317
862	457.5986767
863	457.4981714
864	457.3992247
865	457.2440434
866	457.1716284
867	457.0621399
868	456.9567029
869	456.9371332
870	456.9017733
871	456.8134792
872	456.6883566
873	456.5783047
874	456.5082224
875	456.476109
876	456.35849
877	456.3295852
878	456.2214763
879	456.1082642
880	456.0299404
881	455.9959799
882	455.9591264
883	455.8851626
884	455.7999375
885	455.6837965
886	455.6444938
887	455.5369846
888	455.4788938
889	455.386319
890	455.3495948
891	455.3030033
892	455.2163102
893	455.1723415
894	455.0983374
895	454.9769853
896	454.9113434
897	454.8356512
898	454.7791845
899	454.7075019
900	454.6713209
901	454.5433824
902	454.4945106
903	454.4218487
904	454.3416198
905	454.1959013
906	454.0873311
907	453.9729027
908	453.9093864
909	453.8487079
910	453.7897149
911	453.6795199
912	453.591098
913	453.5070622
914	453.4175342
915	453.372504
916	453.2862775
917	453.2222619
918	453.1291584
919	453.082481
920	453.0381317
921	452.9556468
922	452.8916552
923	452.8089357
924	452.737405
925	452.7095243
926	452.6417769
927	452.5980456
928	452.5187396
929	452.4566671
930	452.4198569
931	452.3879701
932	452.3539356
933	452.2828572
934	452.1720578
935	452.1306437
936	452.0885086
937	452.0736973
938	452.0331739
939	451.9784467
940	451.9132573
941	451.796105
942	451.717082
943	451.5961001
944	451.5440242
945	451.4930158
946	451.3919962
947	451.3355355
948	451.3110969
949	451.2743127
950	451.1328361
951	451.0670531
952	450.9755407
953	450.8635174
954	450.7285479
955	450.6992928
956	450.6296703
957	450.5549675
958	450.507116
959	450.4906644
960	450.450796
961	450.4235097
962	450.3519859
963	450.2657027
964	450.2114417
965	450.1717714
966	450.0616236
967	449.9805198
968	449.9450452
969	449.9239439
970	449.8245414
971	449.7430916
972	449.5989435
973	449.5729828
974	449.5153825
975	449.4714606
976	449.4007306
977	449.3731716
978	449.3232834
979	449.2298561
980	449.1326433
981	449.0808691
982	449.0342607
983	448.9924065
984	448.8520281
985	448.7892015
986	448.6157892
987	448.5584722
988	448.4599878
989	448.389628
990	448.2983505
991	448.2363592
992	448.1858335
993	448.0866472
994	448.0714994
995	448.034776
996	448.0226646
997	447.959967
998	447.8962143
999	447.8084775
