iter	RMSE
0	1090.361366
1	1027.554284
2	972.2972086
3	924.9308441
4	882.9695389
5	847.8479678
6	816.9368706
7	791.7745103
8	769.2610486
9	750.6610495
10	735.0544983
11	721.7915741
12	710.7045727
13	700.3846963
14	692.0185846
15	684.7724547
16	678.4082046
17	673.0133839
18	668.5079335
19	664.6357851
20	661.1539713
21	658.1627532
22	653.6964965
23	649.6106853
24	646.4477591
25	643.7161873
26	641.184071
27	638.8846835
28	637.1937345
29	635.2700897
30	633.719618
31	631.7024787
32	630.5835072
33	629.155274
34	628.0299735
35	626.6286635
36	625.6191216
37	623.1698077
38	622.2195937
39	621.581617
40	620.6869098
41	619.786408
42	619.1604201
43	618.3119241
44	617.5381434
45	616.5518593
46	615.4072695
47	614.6288644
48	613.9223381
49	613.4560923
50	612.8902967
51	612.0522403
52	611.0601566
53	609.8001569
54	608.7314896
55	607.8727708
56	607.3507962
57	606.92021
58	606.0708068
59	605.5808808
60	605.2870946
61	604.9147111
62	604.4087607
63	603.8640807
64	603.5218117
65	602.4868554
66	602.0947201
67	601.571657
68	601.0058636
69	600.5794098
70	599.9557366
71	598.8067782
72	598.1358954
73	597.9145065
74	597.2006871
75	596.7153382
76	596.4801432
77	596.0193258
78	595.5313725
79	594.9114102
80	594.3477872
81	593.7977177
82	593.443942
83	593.0200047
84	592.706059
85	591.9635798
86	591.3614585
87	591.1630739
88	590.5566348
89	590.1308224
90	590.0032482
91	589.4659966
92	589.233228
93	588.4134234
94	588.1776287
95	587.677171
96	586.921637
97	586.6583192
98	586.3567797
99	585.9690138
100	585.2749591
101	584.5567965
102	583.7504717
103	583.5758755
104	583.272021
105	582.693528
106	582.4205604
107	581.9891679
108	581.832406
109	581.5294157
110	581.0799918
111	580.8598873
112	580.1512763
113	579.9758
114	579.73708
115	579.4466723
116	578.9219341
117	578.3378218
118	578.0230361
119	577.8431562
120	577.3095325
121	576.6877024
122	576.2055523
123	575.6540839
124	575.2042772
125	574.8528168
126	574.4206448
127	574.0477652
128	573.7032664
129	573.129945
130	572.5643714
131	572.1995487
132	571.860001
133	571.5281572
134	571.2345267
135	571.0006293
136	570.8296762
137	570.7
138	570.3492952
139	569.9038561
140	569.6425639
141	569.1463147
142	568.6857828
143	568.1328743
144	567.431538
145	566.9305038
146	566.6624082
147	566.2113373
148	566.1232353
149	565.6799567
150	565.4326654
151	565.0743985
152	564.6690848
153	564.2864764
154	563.9814413
155	563.4215502
156	563.2032107
157	562.7586503
158	562.187477
159	561.7453589
160	561.451047
161	561.2465854
162	560.8465503
163	560.5442626
164	560.0385438
165	559.637299
166	559.3421659
167	559.105467
168	558.9115459
169	558.5686232
170	558.3439195
171	558.1209433
172	557.8943692
173	557.4400254
174	557.2630327
175	556.6443063
176	556.3206907
177	555.9771251
178	555.8539753
179	555.5934863
180	555.4031955
181	555.0146768
182	554.842748
183	554.6285813
184	554.3498129
185	554.084742
186	553.8127125
187	553.5802328
188	553.4778325
189	553.2634973
190	553.0220167
191	552.5027677
192	552.3972996
193	552.0756798
194	551.7186395
195	551.465717
196	551.1914811
197	551.0867945
198	550.8456138
199	550.6639372
200	550.2889147
201	549.9030212
202	549.7573142
203	549.5428009
204	549.3157076
205	549.2307198
206	548.7229859
207	548.5106127
208	548.0972845
209	547.6943712
210	547.5669935
211	547.3242841
212	547.1279823
213	546.8012095
214	546.5996874
215	546.4080729
216	545.96331
217	545.6895459
218	545.3845178
219	545.0970655
220	544.9004611
221	544.7807493
222	544.604394
223	544.3147492
224	544.0544785
225	543.6158359
226	543.2602192
227	543.0468637
228	542.9341827
229	542.6426629
230	542.3713084
231	542.2844042
232	542.0886552
233	541.8604022
234	541.7211787
235	541.4899633
236	541.3386251
237	541.0166013
238	540.7722789
239	540.669355
240	540.5198201
241	540.3704307
242	540.2642095
243	540.0761953
244	539.872677
245	539.6154776
246	539.4157056
247	539.1574022
248	539.0288412
249	538.694358
250	538.3463269
251	538.1963097
252	537.657821
253	537.5472039
254	537.2609399
255	537.1147822
256	536.7974762
257	536.3321411
258	536.0252853
259	535.7603775
260	535.4218509
261	535.1853677
262	535.0564706
263	534.9286582
264	534.6659158
265	534.591183
266	534.3706026
267	534.1095099
268	534.00177
269	533.7614185
270	533.674524
271	533.5515598
272	533.4291241
273	533.2314336
274	532.9796965
275	532.9386093
276	532.7513816
277	532.5307365
278	532.1800646
279	531.9696141
280	531.8228421
281	531.5260441
282	531.3630397
283	531.1378149
284	530.8807207
285	530.7851131
286	530.5786591
287	530.3103573
288	530.2601903
289	529.9642555
290	529.7670674
291	529.6169039
292	529.5053756
293	529.1868573
294	529.0523162
295	528.8679137
296	528.6787127
297	528.4871609
298	528.3726698
299	528.2885498
300	528.0262304
301	527.8781571
302	527.6739375
303	527.5838808
304	527.4094175
305	527.2995074
306	526.9084991
307	526.7044087
308	526.529098
309	526.4738191
310	526.1501332
311	525.9937145
312	525.9023265
313	525.6662615
314	525.3033932
315	525.1933481
316	525.0333025
317	524.9442441
318	524.7798026
319	524.6427903
320	524.5535663
321	524.4463045
322	524.3287728
323	524.0889657
324	524.0347384
325	523.8583749
326	523.6537398
327	523.588769
328	523.4811576
329	523.3488989
330	523.2329709
331	523.0412974
332	522.8779157
333	522.51796
334	522.3731038
335	522.2680722
336	522.0973058
337	522.0032766
338	521.8530557
339	521.7458275
340	521.4951953
341	521.2531686
342	520.9830043
343	520.6807489
344	520.6034499
345	520.4661705
346	520.2646058
347	520.0521106
348	519.9711569
349	519.7913191
350	519.7164611
351	519.5581557
352	519.4282376
353	519.2100961
354	518.9111728
355	518.6302515
356	518.4980599
357	518.4130556
358	518.234171
359	518.0180831
360	517.748891
361	517.5797202
362	517.4068359
363	517.2521255
364	517.1125126
365	516.87598
366	516.7558476
367	516.6275836
368	516.4450246
369	516.2150718
370	516.0690041
371	516.0037469
372	515.7903726
373	515.6326188
374	515.2962975
375	515.1848235
376	514.9303301
377	514.7476021
378	514.5982084
379	514.3221291
380	514.2021409
381	514.0441
382	513.8694296
383	513.6863242
384	513.6086611
385	513.3851977
386	513.3004055
387	513.0922599
388	513.0096019
389	512.8981177
390	512.8207119
391	512.743859
392	512.4687364
393	512.2576737
394	512.1896693
395	511.9959129
396	511.8550693
397	511.6995072
398	511.541357
399	511.3308016
400	511.173765
401	511.0124769
402	510.7104906
403	510.5378318
404	510.4613773
405	510.2176942
406	509.9747738
407	509.7700521
408	509.6246997
409	509.5600626
410	509.3542977
411	509.292524
412	509.0543998
413	508.9103057
414	508.7414764
415	508.5336375
416	508.3359075
417	508.222177
418	508.146027
419	507.9017244
420	507.6581728
421	507.5776558
422	507.5150964
423	507.3365361
424	507.1114498
425	506.9582749
426	506.8065464
427	506.7226733
428	506.6526014
429	506.4969931
430	506.4488994
431	506.2888235
432	506.0871841
433	505.99449
434	505.8754338
435	505.8404126
436	505.7429475
437	505.5890269
438	505.4216667
439	505.2894555
440	505.0866833
441	504.8840133
442	504.7502869
