iter	RMSE
686	1.253139638
687	1.253139489
688	1.253139538
689	1.253139489
690	1.253139339
691	1.253139489
692	1.252663482
693	1.252662037
694	1.252661389
695	1.252634573
696	1.252612741
697	1.252604367
698	1.252363792
699	1.252363892
700	1.252363543
701	1.252246529
702	1.251868389
703	1.251868539
704	1.251767589
705	1.251763499
706	1.25176325
707	1.25176325
708	1.251728284
709	1.251726987
710	1.251706836
711	1.251660496
712	1.251490684
713	1.251490584
714	1.251490384
715	1.251490384
716	1.251490484
717	1.251490434
718	1.251490484
719	1.251490235
720	1.25148799
721	1.25148794
722	1.251124542
723	1.251124592
724	1.250715313
725	1.250714913
726	1.250715013
727	1.250714614
728	1.250713915
729	1.250392536
730	1.250277335
731	1.250277086
732	1.249808631
733	1.249808232
734	1.249807582
735	1.249807332
736	1.249807532
737	1.249807332
738	1.249807332
739	1.249807282
740	1.249807332
741	1.2495943
742	1.24959415
743	1.249117892
744	1.248955983
745	1.248955933
746	1.248955383
747	1.248955333
748	1.248953133
749	1.248951983
750	1.248818001
751	1.248815351
752	1.248814801
753	1.248740355
754	1.248739705
755	1.248739855
756	1.248735905
757	1.248734905
758	1.248734505
759	1.248732105
760	1.248709805
761	1.248592648
762	1.248021058
763	1.248019507
764	1.248014405
765	1.247983487
766	1.247979835
767	1.247591594
768	1.247430137
769	1.247428285
770	1.247428235
771	1.247428135
772	1.247428135
773	1.247425833
774	1.247425783
775	1.247425783
776	1.247425783
777	1.247117224
778	1.247116223
779	1.247115773
780	1.247115622
781	1.246977787
782	1.246409465
783	1.246253466
784	1.246253115
785	1.246253266
786	1.246117791
787	1.246021536
788	1.246020684
789	1.246020033
790	1.246018329
791	1.246006654
792	1.245772974
793	1.245770368
794	1.245769466
795	1.245769115
796	1.245769065
797	1.245764604
798	1.245762249
799	1.245556294
800	1.245546318
801	1.245545767
802	1.245537446
803	1.245536944
804	1.245536995
805	1.245536894
806	1.245536844
807	1.245536894
808	1.245537045
809	1.245536944
810	1.245536944
811	1.245536944
812	1.245536944
813	1.245536995
814	1.245537095
815	1.245536995
816	1.245537045
817	1.245536894
818	1.245516342
819	1.245465811
820	1.24545383
821	1.245451423
822	1.245436083
823	1.245432774
824	1.245191315
825	1.245190663
826	1.245190613
827	1.245181086
828	1.244898553
829	1.244898202
830	1.244871019
831	1.244871019
832	1.244805013
833	1.244803258
834	1.244702337
835	1.244629099
836	1.244137391
837	1.24413719
838	1.244137291
839	1.24413709
840	1.244127204
841	1.244127154
842	1.24407481
843	1.243873996
844	1.243873193
845	1.243719487
846	1.243669185
847	1.243511939
848	1.243512139
849	1.243510834
850	1.243510583
851	1.243510633
852	1.243510031
853	1.243060423
854	1.243060172
855	1.243060222
856	1.243060423
857	1.243060373
858	1.243038875
859	1.243038875
860	1.242885016
861	1.242884966
862	1.242676725
863	1.242670595
864	1.242664365
865	1.242662858
866	1.242643664
867	1.2426406
868	1.242637334
869	1.242636932
870	1.242636831
871	1.242636831
872	1.242633364
873	1.242633515
874	1.242633264
875	1.242633264
876	1.242633163
877	1.242633214
878	1.242631505
879	1.242631555
880	1.242630852
881	1.242630902
882	1.242630902
883	1.242629948
884	1.242629897
885	1.242629948
886	1.242629948
887	1.242629897
888	1.2423499
889	1.242349548
890	1.242349448
891	1.241740643
892	1.241740844
893	1.241085559
894	1.240977997
895	1.240978047
896	1.240977846
897	1.240962752
898	1.240816636
899	1.240816535
900	1.240816384
901	1.240816585
902	1.240768933
903	1.240768178
904	1.240768228
905	1.240768228
906	1.240635828
907	1.240458417
908	1.240456957
909	1.240456907
910	1.240452477
911	1.240395952
912	1.240395801
913	1.240357696
914	1.240355431
915	1.240350397
916	1.240350397
917	1.240347931
918	1.240347931
919	1.240347679
920	1.240346823
921	1.240345867
922	1.23992593
923	1.239925577
924	1.239919686
925	1.239901457
926	1.239900903
927	1.239900651
928	1.239797921
929	1.239797821
930	1.239792281
931	1.239791777
932	1.239789511
933	1.239789461
934	1.239581254
935	1.239579088
936	1.238827459
937	1.238827459
938	1.238826804
939	1.238823881
940	1.238822823
941	1.238821865
942	1.238821563
943	1.23872338
944	1.238723229
945	1.238723128
946	1.238722675
947	1.238571959
948	1.238571959
949	1.238572009
950	1.238572009
951	1.238569186
952	1.238569136
953	1.238569186
954	1.238568682
955	1.238568733
956	1.238489234
957	1.238489082
958	1.238488931
959	1.238488982
960	1.238488931
961	1.238488931
962	1.238488982
963	1.238488125
964	1.238230638
965	1.238230588
966	1.23820235
967	1.23820119
968	1.23820114
969	1.238047688
970	1.238046628
971	1.238046528
972	1.238045721
973	1.237758835
974	1.237758734
975	1.237422588
976	1.237422588
977	1.237422184
978	1.237422235
979	1.237421125
980	1.237421226
981	1.237420973
982	1.237420469
983	1.237356286
984	1.237355529
985	1.237355328
986	1.237355277
987	1.237355378
988	1.237355428
989	1.237355479
990	1.237355126
991	1.237354773
992	1.237337213
993	1.237337112
994	1.237337213
995	1.237096697
996	1.236937807
997	1.236933921
998	1.236633549
999	1.236633499
1000	1.236450565
1001	1.236450514
1002	1.236450464
1003	1.236450312
1004	1.236425771
1005	1.236412086
1006	1.236410217
1007	1.236336185
1008	1.236040619
1009	1.235852292
1010	1.235852242
1011	1.235852343
1012	1.235835822
1013	1.235825617
1014	1.235719214
1015	1.235719214
1016	1.235719163
1017	1.235715727
1018	1.235715626
1019	1.235715727
1020	1.235715525
1021	1.235715576
1022	1.235715626
1023	1.235715374
1024	1.235706683
1025	1.235647313
1026	1.235646454
1027	1.235645898
1028	1.235645848
1029	1.235645696
1030	1.235645747
1031	1.235645645
1032	1.235645797
1033	1.235630588
1034	1.235630638
1035	1.235630537
1036	1.235630487
1037	1.235627859
1038	1.235627859
1039	1.235627859
1040	1.235608708
1041	1.235607748
1042	1.235451043
1043	1.235214961
1044	1.235214456
1045	1.235213394
1046	1.235211726
1047	1.235211929
1048	1.235211474
1049	1.235211322
1050	1.235211069
1051	1.23521117
1052	1.235184785
1053	1.234979442
1054	1.234806679
1055	1.234619377
1056	1.234619276
1057	1.234619074
1058	1.234619125
1059	1.234618821
1060	1.234618872
1061	1.234618214
1062	1.234618214
1063	1.234618315
1064	1.234618265
1065	1.234618214
1066	1.234618164
1067	1.234618063
1068	1.234617961
1069	1.234478428
1070	1.234478327
1071	1.234478327
1072	1.234467807
1073	1.234467807
1074	1.234467705
1075	1.23418272
1076	1.234174929
1077	1.234172349
1078	1.2341724
1079	1.234169921
1080	1.23416982
1081	1.234169567
1082	1.234169769
1083	1.234169718
1084	1.233985255
1085	1.233985205
1086	1.233976552
1087	1.233865689
1088	1.233865638
1089	1.23353329
1090	1.233533189
1091	1.233533189
1092	1.233180904
1093	1.233180803
1094	1.233180752
1095	1.233180853
1096	1.23307964
1097	1.233079741
1098	1.233078627
1099	1.233078121
1100	1.23307807
1101	1.23307807
1102	1.233078121
1103	1.232912941
1104	1.232911978
1105	1.232819251
1106	1.232819302
1107	1.232819099
1108	1.2328192
1109	1.232699976
1110	1.232699926
1111	1.232694709
1112	1.232694658
1113	1.232694405
1114	1.232694405
1115	1.232692176
1116	1.232692075
1117	1.23258297
1118	1.23258297
1119	1.232330582
1120	1.23230221
1121	1.232295674
1122	1.232292482
1123	1.232292532
1124	1.232077586
1125	1.232040846
1126	1.232027213
1127	1.231857838
1128	1.231855607
1129	1.231854898
1130	1.231854999
1131	1.231836499
1132	1.231836449
1133	1.231836499
1134	1.231836499
1135	1.231836449
1136	1.23183655
1137	1.231836398
1138	1.231566012
1139	1.231414015
1140	1.231413812
1141	1.231413812
1142	1.231413812
1143	1.231413762
1144	1.23141366
1145	1.231413609
1146	1.231405396
1147	1.231405294
1148	1.231399869
1149	1.23139992
1150	1.23139992
1151	1.23139992
1152	1.23139566
1153	1.230900898
1154	1.230900847
1155	1.230900644
1156	1.230851441
1157	1.230851086
1158	1.230849564
1159	1.230849564
1160	1.230849412
1161	1.230849311
1162	1.230849361
1163	1.230849361
1164	1.23084926
1165	1.230849311
1166	1.230849209
1167	1.230847992
1168	1.230797366
1169	1.230797417
1170	1.23079696
1171	1.230796707
1172	1.230796351
1173	1.230795641
1174	1.23079554
1175	1.230795591
1176	1.230795235
1177	1.230791786
1178	1.230556993
1179	1.230471547
1180	1.230436991
1181	1.230435621
1182	1.230434606
1183	1.230433947
1184	1.230432983
1185	1.230432272
1186	1.230430801
1187	1.230430141
1188	1.230429633
1189	1.230429481
1190	1.230429532
1191	1.230429481
1192	1.230428923
1193	1.230428974
1194	1.230428822
1195	1.230150767
1196	1.230150717
1197	1.230150717
1198	1.230150666
1199	1.230029914
1200	1.230029914
1201	1.23002895
1202	1.230027275
1203	1.230026564
1204	1.23002631
1205	1.230026158
1206	1.230026107
1207	1.229848232
1208	1.22984681
1209	1.22984681
1210	1.229846912
1211	1.229846099
1212	1.229843815
1213	1.229843815
1214	1.229829854
1215	1.22982762
1216	1.229676423
1217	1.229675915
1218	1.229675966
1219	1.22967556
1220	1.229675661
1221	1.229675661
1222	1.229674087
1223	1.22942156
1224	1.229256346
1225	1.228882868
1226	1.228882919
1227	1.228789379
1228	1.228789379
1229	1.228711687
1230	1.228711687
1231	1.228711585
1232	1.228711433
1233	1.228711534
1234	1.228711229
1235	1.228711229
1236	1.228543988
1237	1.228543836
1238	1.228543887
1239	1.228543683
1240	1.228452202
1241	1.228326912
1242	1.228243954
1243	1.228243242
1244	1.228238667
1245	1.228237702
1246	1.228236736
1247	1.228236634
1248	1.228236177
1249	1.228235668
1250	1.228235363
1251	1.228235363
1252	1.228235211
1253	1.228232262
1254	1.228231805
1255	1.22804645
1256	1.228046551
1257	1.227969269
1258	1.227969269
1259	1.227671282
1260	1.227671333
1261	1.22766701
1262	1.227666806
1263	1.227666857
1264	1.227666806
1265	1.227666857
1266	1.227666857
1267	1.227666806
1268	1.227666857
1269	1.227666959
1270	1.227666755
1271	1.227666806
1272	1.227666755
1273	1.227666806
1274	1.227666806
1275	1.227665586
1276	1.22766523
1277	1.227665077
1278	1.227664619
1279	1.227652973
1280	1.227649209
1281	1.227573784
1282	1.227573479
1283	1.22757353
1284	1.227572157
1285	1.227572208
1286	1.227569868
1287	1.227519565
1288	1.227513563
1289	1.227513512
1290	1.227512444
1291	1.227512597
1292	1.227512546
1293	1.227512495
1294	1.227512546
1295	1.227499372
1296	1.227499372
1297	1.227499321
1298	1.227499372
1299	1.22749927
1300	1.227499372
1301	1.227345752
1302	1.227241462
1303	1.227234085
1304	1.226899534
1305	1.226892104
1306	1.226891646
1307	1.226891442
1308	1.226891544
1309	1.226773322
1310	1.22677322
1311	1.226773271
1312	1.226771184
1313	1.226352046
1314	1.226351843
1315	1.226325775
1316	1.226325623
1317	1.226325826
1318	1.226325317
1319	1.226325317
1320	1.226325266
1321	1.226325317
1322	1.226325266
1323	1.226325317
1324	1.226325266
1325	1.226325317
1326	1.226325266
1327	1.226325266
1328	1.226325266
1329	1.226325215
1330	1.226325266
1331	1.226325266
1332	1.226325266
1333	1.226325215
1334	1.226324808
1335	1.226324502
1336	1.226165388
1337	1.226165388
1338	1.226029782
1339	1.226025351
1340	1.2260253
1341	1.22602362
1342	1.226023416
1343	1.226023365
1344	1.226023467
1345	1.226023518
1346	1.226022856
1347	1.226022805
1348	1.226022397
1349	1.226022143
1350	1.226020208
1351	1.226019953
1352	1.226020004
1353	1.226019851
1354	1.226019698
1355	1.226019698
1356	1.226016388
1357	1.226013689
1358	1.225832786
1359	1.22583243
1360	1.225832532
1361	1.225644521
1362	1.225521746
1363	1.225521441
1364	1.225482772
1365	1.225456839
1366	1.225456737
1367	1.225442828
1368	1.225442624
1369	1.225442522
1370	1.225442624
1371	1.225373942
1372	1.225372005
1373	1.225371853
1374	1.225370732
1375	1.225364362
1376	1.225364362
1377	1.22536421
1378	1.225356567
1379	1.225354376
1380	1.225354427
1381	1.225354325
1382	1.225354376
1383	1.225354274
1384	1.225129497
1385	1.225094027
1386	1.225078482
1387	1.225059065
1388	1.224830564
1389	1.224754048
1390	1.22475415
1391	1.224600134
1392	1.224599573
1393	1.224597789
1394	1.224595749
1395	1.224595749
1396	1.224595647
1397	1.224595596
1398	1.224446711
1399	1.22444666
1400	1.224446354
1401	1.224446099
1402	1.22444615
1403	1.224446201
1404	1.224052383
1405	1.223923633
1406	1.223720788
1407	1.223720686
1408	1.223720584
1409	1.223720686
1410	1.223720788
1411	1.223720737
1412	1.223720686
1413	1.223720482
1414	1.223720635
1415	1.222819672
1416	1.222678026
1417	1.222677822
1418	1.222676902
1419	1.222676647
1420	1.222676749
1421	1.222675524
1422	1.222675473
1423	1.222675217
1424	1.222675217
1425	1.222673481
1426	1.222665668
1427	1.222665719
1428	1.222658621
1429	1.222622721
1430	1.222622159
1431	1.222622057
1432	1.222622057
1433	1.222622159
1434	1.222621955
1435	1.222621853
1436	1.222621853
1437	1.222489173
1438	1.222489224
1439	1.222489224
1440	1.222489122
1441	1.222488866
1442	1.222488815
1443	1.222485087
1444	1.222485087
1445	1.22248524
1446	1.222485087
1447	1.222449999
1448	1.222449846
1449	1.222449744
1450	1.222449948
1451	1.222449795
1452	1.222449744
1453	1.222449642
1454	1.222449693
1455	1.222449693
1456	1.222449795
1457	1.222449846
1458	1.222449744
1459	1.222449795
1460	1.222449029
1461	1.222448978
1462	1.22244908
1463	1.222449029
1464	1.222449029
1465	1.222325831
1466	1.22232578
1467	1.222323481
1468	1.222323481
1469	1.222126501
1470	1.222125837
1471	1.222125939
1472	1.222125786
1473	1.222125735
1474	1.222125786
1475	1.222125939
1476	1.222125837
1477	1.222125684
1478	1.221586177
1479	1.221585819
1480	1.221585666
1481	1.221585666
1482	1.221585564
1483	1.221585308
1484	1.221585308
1485	1.221581577
1486	1.221579941
1487	1.221579941
1488	1.221579839
1489	1.221579175
1490	1.22157897
1491	1.221579021
1492	1.221578919
1493	1.221578868
1494	1.221575801
1495	1.221457934
1496	1.221457678
1497	1.221289904
1498	1.221202736
1499	1.221145063
1500	1.221143734
1501	1.220850729
1502	1.220850729
1503	1.220279345
1504	1.220274484
1505	1.220091196
1506	1.220087613
1507	1.220087613
1508	1.220086027
1509	1.220085413
1510	1.220085567
1511	1.220085567
1512	1.220085259
1513	1.220085259
1514	1.220085413
1515	1.220085259
1516	1.220085259
1517	1.220085259
1518	1.220085106
1519	1.220085157
1520	1.220083571
1521	1.220083366
1522	1.220083468
1523	1.220083468
1524	1.220083366
1525	1.22008352
1526	1.220082701
1527	1.220082547
1528	1.220082547
1529	1.220082343
1530	1.219939253
1531	1.21964304
1532	1.219584321
1533	1.219521043
1534	1.219520838
1535	1.219518791
1536	1.219518688
1537	1.219277986
1538	1.219277832
1539	1.219276808
1540	1.219276859
1541	1.219275886
1542	1.219275835
1543	1.219275784
1544	1.219127888
1545	1.219127888
1546	1.219123227
1547	1.219123176
1548	1.219123022
1549	1.219120564
1550	1.218964761
1551	1.218964812
1552	1.218962712
1553	1.218962815
1554	1.218962354
1555	1.218962251
1556	1.218770876
1557	1.218671488
1558	1.218643156
1559	1.218641875
1560	1.218641414
1561	1.218635112
1562	1.218634292
1563	1.218634395
1564	1.218634139
1565	1.218627017
1566	1.218625429
1567	1.218624302
1568	1.218624199
1569	1.218510555
1570	1.218483859
1571	1.218409967
1572	1.218408225
1573	1.218373225
1574	1.218177093
1575	1.218176939
1576	1.217966832
1577	1.217566714
1578	1.217154358
1579	1.217148151
1580	1.217148151
1581	1.217134249
1582	1.217134044
1583	1.217134044
1584	1.217133326
1585	1.217133531
1586	1.217098443
1587	1.217042936
1588	1.216893024
1589	1.216776344
1590	1.216775472
1591	1.2167746
1592	1.216773163
1593	1.216773317
1594	1.216773266
1595	1.216772804
1596	1.216772342
1597	1.216772393
1598	1.216707737
1599	1.216611773
1600	1.216186875
1601	1.216185592
1602	1.216179945
1603	1.216154122
1604	1.216154019
1605	1.216150785
1606	1.216146985
1607	1.216147088
1608	1.21614678
1609	1.216144983
1610	1.216144829
1611	1.216142827
1612	1.216138874
1613	1.216137539
1614	1.216111355
1615	1.216009799
1616	1.216009697
1617	1.216008978
1618	1.215825662
1619	1.215822016
1620	1.215821913
1621	1.215821297
1622	1.215689621
1623	1.215303703
1624	1.215259982
1625	1.214988991
1626	1.214988888
1627	1.214988734
1628	1.214988837
1629	1.214988837
1630	1.214988683
1631	1.214988785
1632	1.214988683
1633	1.214988528
1634	1.21498858
1635	1.214988528
1636	1.21498858
1637	1.214988683
1638	1.214988734
1639	1.214988734
1640	1.214988734
1641	1.214988631
1642	1.21498858
1643	1.214988631
1644	1.214988528
1645	1.214988683
1646	1.214988631
1647	1.214988734
1648	1.214988734
1649	1.214988631
1650	1.214988683
1651	1.214840419
1652	1.214828855
1653	1.214828701
1654	1.214809684
1655	1.214555403
1656	1.214536074
1657	1.214536125
1658	1.214536022
1659	1.21453592
1660	1.214535868
1661	1.214535868
1662	1.214535714
1663	1.214535817
