iter	Passed	Remaining
387	9101	37811
388	9126	37796
389	9152	37782
390	9176	37763
391	9195	37722
392	9221	37705
393	9246	37690
394	9259	37625
395	9271	37555
396	9284	37488
397	9295	37413
398	9310	37358
399	9320	37283
400	9330	37207
401	9340	37130
402	9365	37113
403	9392	37104
404	9419	37097
405	9431	37030
406	9458	37020
407	9474	36967
408	9484	36893
409	9504	36858
410	9530	36845
411	9555	36829
412	9564	36751
413	9591	36745
414	9612	36711
415	9637	36698
416	9661	36675
417	9686	36659
418	9711	36644
419	9721	36570
420	9730	36495
421	9742	36429
422	9769	36420
423	9800	36429
424	9814	36371
425	9824	36300
426	9836	36236
427	9850	36179
428	9862	36117
429	9872	36046
430	9886	35989
431	9897	35925
432	9915	35884
433	9940	35869
434	9964	35849
435	9991	35841
436	10018	35833
437	10043	35818
438	10071	35811
439	10089	35771
440	10112	35747
441	10135	35727
442	10161	35712
443	10191	35716
444	10201	35646
445	10227	35636
446	10246	35597
447	10259	35540
448	10267	35468
449	10285	35428
450	10310	35410
451	10335	35397
452	10361	35384
453	10387	35373
454	10399	35312
455	10424	35295
456	10450	35283
457	10463	35227
458	10478	35177
459	10492	35127
460	10514	35102
461	10536	35076
462	10549	35021
463	10558	34952
464	10572	34899
465	10596	34883
466	10610	34829
467	10623	34776
468	10642	34740
469	10667	34726
470	10682	34679
471	10699	34638
472	10715	34592
473	10725	34530
474	10735	34465
475	10759	34449
476	10771	34390
477	10782	34332
478	10793	34274
479	10815	34247
480	10826	34189
481	10851	34175
482	10860	34112
483	10886	34098
484	10911	34085
485	10937	34073
486	10949	34018
487	10960	33959
488	10989	33957
489	11008	33922
490	11033	33909
491	11049	33865
492	11060	33808
493	11073	33759
494	11083	33699
495	11093	33638
496	11124	33641
497	11153	33639
498	11161	33575
499	11171	33514
500	11187	33472
501	11200	33424
502	11225	33409
503	11251	33397
504	11280	33394
505	11298	33360
506	11324	33347
507	11335	33291
508	11361	33279
509	11387	33269
510	11413	33258
511	11424	33203
512	11434	33143
513	11443	33083
514	11458	33041
515	11488	33041
516	11500	32987
517	11517	32952
518	11526	32892
519	11553	32883
520	11567	32837
521	11581	32791
522	11606	32779
523	11633	32767
524	11662	32765
525	11687	32750
526	11713	32739
527	11739	32729
528	11765	32715
529	11780	32675
530	11794	32628
531	11811	32594
532	11836	32578
533	11848	32528
534	11873	32513
535	11899	32500
536	11923	32484
537	11935	32433
538	11948	32386
539	11957	32328
540	11975	32296
541	11984	32239
542	12009	32223
543	12018	32167
544	12027	32111
545	12052	32096
546	12062	32041
547	12074	31994
548	12086	31944
549	12112	31933
550	12128	31895
551	12146	31862
552	12164	31830
553	12173	31775
554	12187	31732
555	12206	31701
556	12222	31664
557	12247	31651
558	12257	31596
559	12284	31589
560	12298	31545
561	12322	31530
562	12335	31485
563	12345	31432
564	12369	31417
565	12381	31368
566	12390	31314
567	12408	31283
568	12420	31236
569	12446	31224
570	12456	31173
571	12467	31125
572	12492	31110
573	12516	31095
574	12533	31060
575	12544	31013
576	12569	30998
577	12582	30956
578	12607	30942
579	12617	30890
580	12626	30838
581	12635	30786
582	12645	30734
583	12654	30682
584	12664	30632
585	12675	30586
586	12694	30557
587	12710	30522
588	12722	30476
589	12732	30428
590	12759	30419
591	12778	30391
592	12789	30345
593	12801	30302
594	12813	30257
595	12829	30221
596	12846	30189
597	12857	30144
598	12866	30093
599	12895	30089
600	12921	30078
601	12932	30033
602	12944	29988
603	12960	29953
604	12985	29941
605	12996	29896
606	13018	29876
607	13033	29840
608	13043	29791
609	13072	29787
610	13085	29748
611	13095	29699
612	13104	29650
613	13114	29604
614	13124	29556
615	13133	29507
616	13155	29488
617	13166	29442
618	13177	29398
619	13191	29361
620	13207	29328
621	13232	29315
622	13244	29273
623	13268	29259
624	13279	29215
625	13304	29201
626	13314	29156
627	13345	29156
628	13359	29118
629	13368	29070
630	13384	29038
631	13394	28992
632	13419	28980
633	13446	28971
634	13471	28958
635	13507	28968
636	13519	28928
637	13529	28882
638	13538	28834
639	13563	28822
640	13589	28812
641	13601	28771
642	13617	28739
643	13631	28701
644	13645	28666
645	13659	28630
646	13670	28587
647	13679	28541
648	13688	28495
649	13704	28462
650	13716	28422
651	13728	28383
652	13740	28343
653	13748	28296
654	13774	28284
655	13791	28255
656	13803	28215
657	13815	28177
658	13841	28165
659	13869	28158
660	13887	28132
661	13912	28119
662	13928	28088
663	13940	28048
664	13951	28008
665	13977	27997
666	13992	27964
667	14017	27951
668	14027	27908
669	14053	27897
670	14065	27857
671	14078	27822
672	14090	27783
673	14115	27770
674	14146	27768
675	14162	27738
676	14172	27696
677	14181	27651
678	14208	27642
679	14222	27608
680	14247	27595
681	14261	27560
682	14287	27549
683	14305	27522
684	14330	27509
685	14342	27473
686	14356	27437
687	14364	27393
688	14373	27350
689	14382	27306
690	14396	27271
691	14410	27237
692	14436	27227
693	14457	27207
694	14472	27175
695	14491	27149
696	14515	27136
697	14532	27107
698	14558	27096
699	14569	27058
700	14581	27019
701	14607	27008
702	14633	26998
703	14642	26956
704	14668	26943
705	14681	26908
706	14691	26867
707	14705	26836
708	14730	26822
709	14746	26793
710	14762	26764
711	14789	26753
712	14814	26740
713	14826	26703
714	14836	26664
715	14853	26637
716	14863	26596
717	14872	26555
718	14887	26525
719	14903	26494
720	14921	26469
721	14930	26428
722	14956	26417
723	14965	26375
724	14995	26372
725	15007	26335
726	15017	26295
727	15029	26260
728	15045	26231
729	15070	26219
730	15095	26205
731	15108	26171
732	15138	26166
733	15152	26134
734	15169	26108
735	15178	26067
736	15187	26027
737	15197	25987
738	15206	25948
739	15216	25909
740	15225	25869
741	15251	25857
742	15262	25821
743	15288	25809
744	15314	25798
745	15324	25759
746	15340	25731
747	15349	25692
748	15368	25668
749	15379	25632
750	15405	25621
751	15419	25589
752	15430	25552
753	15463	25553
754	15477	25522
755	15497	25501
756	15526	25495
757	15542	25466
758	15555	25433
759	15579	25419
760	15602	25403
761	15627	25390
762	15659	25387
763	15671	25352
764	15693	25334
765	15719	25323
766	15734	25294
767	15760	25281
768	15786	25270
769	15809	25254
770	15833	25239
771	15851	25214
772	15862	25178
773	15873	25143
774	15885	25109
775	15897	25074
776	15908	25039
777	15939	25035
778	15951	25002
779	15963	24968
780	15974	24933
781	15999	24919
782	16024	24905
783	16049	24893
784	16061	24859
785	16073	24826
786	16099	24813
787	16124	24800
788	16137	24768
789	16150	24737
790	16164	24706
791	16177	24675
792	16208	24670
793	16227	24647
794	16240	24615
795	16253	24584
796	16266	24552
797	16281	24524
798	16293	24490
799	16320	24480
800	16336	24454
801	16348	24421
802	16367	24398
803	16380	24367
804	16390	24331
805	16400	24295
806	16409	24258
807	16424	24230
808	16440	24204
809	16452	24171
810	16462	24135
811	16478	24108
812	16487	24072
813	16497	24036
814	16506	24000
815	16516	23964
816	16525	23928
817	16534	23892
818	16560	23879
819	16590	23874
820	16609	23852
821	16634	23838
822	16652	23815
823	16666	23786
824	16700	23786
825	16720	23765
826	16735	23737
827	16751	23711
828	16776	23697
829	16788	23665
830	16818	23659
831	16827	23623
832	16852	23610
833	16864	23578
834	16889	23564
835	16915	23552
836	16944	23543
837	16957	23513
838	16969	23481
839	16978	23446
840	16993	23419
841	17011	23395
842	17036	23382
843	17065	23373
844	17078	23343
845	17103	23330
846	17132	23322
847	17162	23314
848	17170	23278
849	17188	23254
850	17200	23224
851	17211	23191
852	17225	23162
853	17255	23155
854	17264	23120
855	17279	23093
856	17288	23058
857	17298	23023
858	17321	23007
859	17330	22973
860	17356	22960
861	17366	22926
862	17392	22913
863	17407	22887
864	17420	22857
865	17432	22827
866	17458	22814
867	17471	22785
868	17485	22756
869	17496	22725
870	17507	22693
871	17520	22664
872	17538	22640
873	17549	22609
874	17561	22578
875	17572	22547
876	17584	22516
877	17595	22485
878	17609	22457
879	17618	22423
880	17630	22392
881	17645	22367
882	17656	22335
883	17670	22308
884	17682	22277
885	17691	22244
886	17702	22213
887	17716	22185
888	17742	22172
889	17752	22141
890	17762	22108
891	17793	22101
892	17804	22071
893	17834	22064
894	17866	22058
895	17876	22026
896	17894	22003
897	17910	21978
898	17939	21970
899	17951	21941
900	17960	21907
901	17969	21874
902	17994	21860
903	18010	21835
904	18019	21802
905	18030	21771
906	18055	21758
907	18080	21744
908	18091	21714
909	18109	21692
910	18132	21675
911	18157	21661
912	18169	21631
913	18194	21618
914	18223	21608
915	18248	21595
916	18258	21563
917	18270	21535
918	18280	21502
919	18293	21474
920	18306	21446
921	18329	21430
922	18359	21423
923	18375	21397
924	18390	21373
925	18409	21352
926	18425	21327
927	18436	21297
928	18465	21288
929	18475	21256
930	18494	21235
931	18509	21210
932	18522	21183
933	18531	21151
934	18556	21136
935	18576	21116
936	18604	21106
937	18620	21082
938	18631	21052
939	18647	21027
940	18662	21003
941	18675	20975
942	18689	20948
943	18714	20935
944	18727	20907
945	18739	20878
946	18763	20863
947	18788	20850
948	18798	20818
949	18807	20787
950	18816	20755
951	18835	20735
952	18845	20704
953	18859	20677
954	18876	20655
955	18886	20624
956	18912	20611
957	18922	20581
958	18936	20555
959	18951	20531
960	18961	20500
961	18971	20469
962	18980	20438
963	18999	20418
964	19025	20405
965	19036	20376
966	19063	20364
967	19076	20338
968	19085	20307
969	19112	20294
970	19128	20271
971	19146	20250
972	19160	20224
973	19186	20210
974	19197	20181
975	19222	20167
976	19231	20136
977	19242	20108
978	19251	20077
979	19269	20056
980	19281	20028
981	19299	20006
982	19314	19982
983	19339	19968
984	19354	19944
985	19371	19921
986	19385	19896
987	19398	19869
988	19412	19844
989	19426	19818
990	19445	19798
991	19463	19777
992	19479	19754
993	19490	19726
994	19502	19698
995	19527	19683
996	19556	19673
997	19582	19661
998	19608	19647
999	19617	19617
1000	19643	19603
1001	19653	19574
1002	19663	19545
1003	19679	19522
1004	19702	19506
1005	19717	19482
1006	19728	19454
1007	19754	19441
1008	19779	19426
1009	19805	19413
1010	19814	19383
1011	19824	19354
1012	19854	19345
1013	19873	19325
1014	19897	19309
1015	19907	19280
1016	19916	19250
1017	19930	19225
1018	19939	19196
1019	19951	19169
1020	19963	19142
1021	19974	19114
1022	19984	19085
1023	19993	19056
1024	20019	19043
1025	20044	19028
1026	20057	19003
1027	20070	18977
1028	20085	18953
1029	20098	18927
1030	20107	18898
1031	20117	18870
1032	20129	18843
1033	20152	18827
1034	20161	18798
1035	20171	18769
1036	20180	18740
1037	20192	18713
1038	20201	18685
1039	20210	18655
1040	20239	18645
1041	20251	18618
1042	20282	18609
1043	20308	18596
1044	20325	18575
1045	20341	18552
1046	20366	18538
1047	20376	18509
1048	20391	18486
1049	20403	18460
1050	20416	18434
1051	20427	18407
1052	20451	18392
1053	20477	18379
1054	20508	18370
1055	20534	18356
1056	20544	18328
1057	20557	18303
1058	20566	18274
1059	20576	18247
1060	20586	18219
1061	20598	18193
1062	20608	18165
1063	20618	18137
1064	20627	18109
1065	20636	18081
1066	20646	18053
1067	20657	18026
1068	20666	17998
1069	20690	17983
1070	20700	17955
1071	20713	17931
1072	20731	17910
1073	20742	17884
1074	20752	17856
1075	20778	17843
1076	20792	17818
1077	20805	17794
1078	20814	17766
1079	20825	17740
1080	20837	17714
1081	20846	17686
1082	20856	17659
1083	20865	17631
1084	20892	17619
1085	20902	17591
1086	20926	17576
1087	20952	17562
1088	20961	17535
1089	20987	17521
1090	20998	17495
1091	21011	17471
1092	21042	17461
1093	21056	17437
1094	21065	17410
1095	21074	17382
1096	21100	17368
1097	21108	17340
1098	21127	17320
1099	21142	17298
1100	21153	17272
1101	21162	17244
1102	21173	17219
1103	21199	17205
1104	21213	17181
1105	21238	17167
1106	21248	17140
1107	21258	17113
1108	21274	17092
1109	21301	17079
1110	21314	17055
1111	21338	17040
1112	21356	17019
1113	21369	16996
1114	21383	16972
1115	21398	16950
1116	21410	16924
1117	21436	16911
1118	21445	16884
1119	21471	16870
1120	21489	16850
1121	21503	16826
1122	21516	16803
1123	21527	16778
1124	21558	16767
1125	21591	16759
1126	21610	16739
1127	21635	16725
1128	21661	16711
1129	21675	16688
1130	21687	16663
1131	21712	16649
1132	21722	16622
1133	21731	16595
1134	21745	16572
1135	21754	16545
1136	21763	16518
1137	21775	16493
1138	21801	16480
1139	21827	16466
1140	21838	16441
1141	21851	16417
1142	21860	16390
1143	21870	16364
1144	21883	16341
1145	21896	16317
1146	21920	16302
1147	21930	16275
1148	21948	16256
1149	21956	16229
1150	21966	16203
1151	21976	16177
1152	21990	16154
1153	22021	16143
1154	22030	16117
1155	22039	16090
1156	22064	16076
1157	22077	16053
1158	22099	16036
1159	22110	16011
1160	22128	15991
1161	22143	15969
1162	22154	15944
1163	22165	15919
1164	22174	15893
1165	22184	15867
1166	22196	15843
1167	22206	15818
1168	22232	15804
1169	22241	15778
1170	22253	15753
1171	22268	15732
1172	22282	15709
1173	22292	15684
1174	22303	15660
1175	22313	15634
1176	22330	15613
1177	22342	15590
1178	22373	15579
1179	22399	15565
1180	22427	15552
1181	22442	15531
1182	22453	15506
1183	22463	15481
1184	22487	15466
1185	22501	15443
1186	22525	15428
1187	22546	15410
1188	22559	15387
1189	22568	15361
1190	22577	15335
1191	22586	15310
1192	22599	15287
1193	22608	15261
1194	22619	15237
1195	22647	15224
1196	22659	15201
1197	22669	15175
1198	22678	15150
1199	22703	15135
1200	22713	15110
1201	22737	15095
1202	22751	15072
1203	22762	15048
1204	22774	15025
1205	22785	15001
1206	22794	14976
1207	22819	14961
1208	22834	14939
1209	22844	14914
1210	22856	14891
1211	22868	14868
1212	22883	14846
1213	22893	14822
1214	22917	14806
1215	22934	14786
1216	22959	14772
1217	22970	14747
1218	22980	14723
1219	22997	14703
1220	23006	14678
1221	23015	14653
1222	23031	14632
1223	23058	14618
1224	23085	14605
1225	23110	14590
1226	23123	14567
1227	23148	14552
1228	23163	14531
1229	23190	14517
1230	23201	14494
1231	23213	14470
1232	23225	14447
1233	23236	14423
1234	23249	14401
1235	23259	14377
1236	23285	14362
1237	23297	14339
1238	23306	14315
1239	23315	14290
1240	23341	14275
1241	23366	14260
1242	23393	14247
1243	23407	14225
1244	23423	14204
1245	23433	14180
1246	23456	14163
1247	23469	14141
1248	23482	14119
1249	23495	14097
1250	23506	14073
1251	23522	14053
1252	23533	14030
1253	23552	14011
1254	23573	13993
1255	23598	13978
1256	23607	13954
1257	23632	13939
1258	23646	13917
1259	23672	13902
1260	23682	13878
1261	23706	13863
1262	23720	13841
1263	23729	13817
1264	23738	13792
1265	23748	13768
1266	23757	13744
1267	23766	13720
1268	23782	13699
1269	23792	13675
1270	23801	13651
1271	23810	13627
1272	23820	13603
1273	23829	13579
1274	23839	13555
1275	23852	13533
1276	23870	13514
1277	23881	13491
1278	23902	13474
1279	23926	13458
1280	23943	13439
1281	23971	13425
1282	23985	13404
1283	23994	13380
1284	24019	13364
1285	24027	13340
1286	24041	13319
1287	24067	13304
1288	24083	13284
1289	24099	13263
1290	24113	13242
1291	24123	13219
1292	24152	13206
1293	24161	13182
1294	24171	13159
1295	24187	13138
1296	24196	13115
1297	24206	13091
1298	24214	13067
1299	24224	13043
1300	24233	13020
1301	24263	13007
1302	24289	12992
1303	24303	12971
1304	24328	12956
1305	24353	12941
1306	24364	12918
1307	24374	12895
1308	24384	12872
1309	24409	12856
1310	24418	12833
1311	24430	12811
1312	24442	12789
1313	24468	12774
1314	24485	12754
1315	24504	12736
1316	24513	12712
1317	24523	12689
1318	24534	12666
1319	24552	12648
1320	24567	12628
1321	24576	12604
1322	24586	12581
1323	24600	12560
1324	24608	12536
1325	24617	12513
1326	24628	12490
1327	24638	12467
1328	24647	12444
1329	24656	12421
1330	24666	12398
1331	24675	12374
1332	24684	12351
1333	24693	12328
1334	24710	12308
1335	24723	12287
1336	24748	12272
1337	24761	12251
1338	24787	12236
1339	24805	12217
1340	24817	12195
1341	24833	12175
1342	24843	12153
1343	24854	12131
1344	24866	12109
1345	24876	12086
1346	24900	12071
1347	24908	12047
1348	24921	12026
1349	24933	12005
1350	24951	11986
1351	24962	11964
1352	24972	11941
1353	24987	11921
1354	24997	11899
1355	25006	11876
1356	25022	11856
1357	25037	11836
1358	25063	11821
1359	25074	11799
1360	25083	11777
1361	25110	11762
1362	25136	11747
1363	25152	11728
1364	25169	11708
1365	25189	11691
1366	25199	11668
1367	25223	11652
1368	25245	11636
1369	25259	11615
1370	25270	11593
1371	25297	11579
1372	25310	11558
1373	25331	11541
1374	25344	11520
1375	25360	11500
1376	25370	11478
1377	25381	11456
1378	25397	11436
1379	25410	11416
1380	25419	11393
1381	25428	11371
1382	25437	11348
1383	25446	11325
1384	25473	11311
1385	25499	11296
1386	25522	11279
1387	25546	11263
1388	25573	11249
1389	25600	11234
1390	25610	11212
1391	25636	11197
1392	25651	11177
1393	25666	11157
1394	25682	11138
1395	25691	11115
1396	25701	11093
1397	25711	11071
1398	25736	11056
1399	25748	11034
1400	25759	11013
1401	25770	10992
1402	25782	10970
1403	25793	10949
1404	25818	10933
1405	25847	10920
1406	25878	10906
1407	25889	10885
1408	25898	10863
1409	25908	10841
1410	25917	10818
1411	25926	10796
1412	25936	10774
1413	25945	10752
1414	25954	10730
1415	25980	10715
1416	26005	10699
1417	26016	10678
1418	26030	10657
1419	26042	10636
1420	26051	10615
1421	26070	10596
1422	26080	10575
1423	26093	10554
1424	26102	10532
1425	26116	10512
1426	26128	10491
1427	26137	10469
1428	26163	10454
1429	26188	10438
1430	26205	10420
1431	26216	10398
1432	26225	10376
1433	26234	10354
1434	26243	10332
1435	26254	10311
1436	26265	10290
1437	26291	10275
1438	26302	10254
1439	26313	10232
1440	26324	10212
1441	26337	10191
1442	26350	10171
1443	26367	10152
1444	26378	10131
1445	26393	10111
1446	26402	10090
1447	26429	10075
1448	26438	10053
1449	26454	10034
1450	26465	10013
1451	26475	9992
1452	26484	9970
1453	26499	9950
1454	26512	9930
1455	26522	9909
1456	26532	9888
1457	26542	9866
1458	26551	9845
1459	26561	9824
1460	26575	9804
1461	26588	9784
1462	26598	9763
1463	26608	9742
1464	26618	9720
1465	26648	9706
1466	26661	9686
1467	26680	9668
1468	26693	9648
1469	26718	9633
1470	26730	9612
1471	26742	9592
1472	26751	9570
1473	26760	9549
1474	26770	9528
1475	26780	9507
1476	26791	9486
1477	26806	9467
1478	26831	9451
1479	26842	9431
1480	26853	9410
1481	26870	9391
1482	26886	9373
1483	26899	9353
1484	26909	9332
1485	26920	9311
1486	26945	9296
1487	26962	9277
1488	26973	9256
1489	26986	9237
1490	26998	9216
1491	27008	9196
1492	27022	9176
1493	27040	9158
1494	27059	9140
1495	27084	9124
1496	27103	9106
1497	27130	9091
1498	27154	9075
1499	27174	9058
1500	27188	9038
1501	27217	9024
1502	27233	9005
1503	27259	8989
1504	27270	8969
1505	27297	8954
1506	27319	8937
1507	27329	8916
1508	27342	8896
1509	27356	8877
1510	27365	8856
1511	27374	8835
1512	27387	8815
1513	27402	8796
1514	27413	8775
1515	27422	8754
1516	27438	8736
1517	27447	8715
1518	27461	8695
1519	27471	8675
1520	27485	8655
1521	27495	8635
1522	27505	8614
1523	27520	8595
1524	27529	8574
1525	27539	8554
1526	27553	8534
1527	27562	8514
1528	27572	8493
1529	27588	8475
1530	27615	8459
1531	27641	8443
1532	27665	8427
1533	27690	8411
1534	27701	8391
1535	27725	8375
1536	27736	8355
1537	27762	8339
1538	27772	8318
1539	27792	8301
1540	27802	8281
1541	27819	8262
1542	27829	8242
1543	27838	8221
1544	27866	8206
1545	27876	8186
1546	27888	8166
1547	27903	8147
1548	27912	8126
1549	27926	8107
1550	27951	8091
1551	27960	8071
1552	27991	8056
1553	28002	8036
1554	28016	8017
1555	28028	7997
1556	28053	7981
1557	28077	7965
1558	28103	7949
1559	28116	7930
1560	28126	7910
1561	28145	7892
1562	28156	7872
1563	28167	7852
1564	28183	7833
1565	28201	7815
1566	28214	7796
1567	28231	7778
1568	28246	7759
1569	28271	7743
1570	28295	7726
1571	28320	7710
1572	28337	7692
1573	28372	7678
1574	28398	7663
1575	28411	7643
1576	28436	7627
1577	28464	7612
1578	28490	7596
1579	28505	7577
1580	28516	7557
1581	28540	7541
1582	28549	7520
1583	28558	7500
1584	28569	7480
1585	28580	7460
1586	28604	7444
1587	28629	7427
1588	28654	7411
1589	28680	7395
1590	28690	7375
1591	28714	7358
1592	28726	7339
1593	28735	7319
1594	28744	7298
1595	28758	7279
1596	28769	7259
1597	28778	7239
1598	28800	7222
1599	28824	7206
1600	28851	7190
1601	28866	7171
1602	28889	7154
1603	28913	7138
1604	28922	7117
1605	28939	7099
1606	28952	7080
1607	28964	7061
1608	28981	7042
1609	29000	7025
1610	29013	7005
1611	29038	6989
1612	29051	6970
1613	29061	6950
1614	29079	6932
1615	29106	6916
1616	29122	6897
1617	29132	6878
1618	29157	6861
1619	29179	6844
1620	29191	6825
1621	29209	6807
1622	29233	6790
1623	29258	6774
1624	29286	6758
1625	29312	6742
1626	29330	6724
1627	29341	6704
1628	29353	6685
1629	29363	6665
1630	29377	6646
1631	29388	6626
1632	29396	6606
1633	29408	6587
1634	29417	6567
1635	29426	6547
1636	29437	6527
1637	29451	6508
1638	29461	6489
1639	29476	6470
1640	29487	6450
1641	29498	6431
1642	29508	6411
1643	29518	6392
1644	29527	6372
1645	29544	6354
1646	29554	6334
1647	29563	6314
1648	29572	6294
1649	29582	6275
1650	29595	6256
1651	29620	6239
1652	29650	6224
1653	29664	6205
1654	29686	6188
1655	29711	6172
1656	29737	6155
1657	29748	6136
1658	29763	6117
1659	29774	6098
1660	29785	6079
1661	29798	6060
1662	29808	6040
1663	29822	6021
1664	29835	6002
1665	29848	5984
1666	29857	5964
1667	29886	5948
