iter	RMSE
266	771.1263962
267	770.9365657
268	770.5494173
269	770.5345655
270	770.4020631
271	770.1636601
272	770.0327293
273	769.8234953
274	769.6776583
275	769.552078
276	769.3529985
277	769.1542668
278	769.1213593
279	768.8525341
280	768.4752213
281	768.2041199
282	768.0464309
283	767.9006148
284	767.675216
285	767.4787147
286	767.2881291
287	766.9181753
288	766.5327225
289	766.3919874
290	766.2078294
291	765.9918315
292	765.6770092
293	765.459475
294	765.1723602
295	764.8441486
296	764.7363844
297	764.463617
298	764.235375
299	763.9479595
300	763.8244389
301	763.3448071
302	763.1560145
303	762.9799354
304	762.7676981
305	762.6299331
306	762.3702722
307	762.2599223
308	762.0740845
309	761.728732
310	761.4503864
311	761.270792
312	761.1015626
313	760.8751539
314	760.8131662
315	760.7324686
316	760.535147
317	760.3149347
318	760.1615394
319	760.0347314
320	759.8239958
321	759.2514257
322	759.0646182
323	758.7894353
324	758.6583422
325	758.4205295
326	758.3205601
327	758.2335255
328	758.037013
329	757.8626512
330	757.6997691
331	757.5056732
332	757.2651374
333	756.9808136
334	756.8629396
335	756.4846778
336	756.426768
337	756.2293954
338	755.8442054
339	755.5342558
340	755.2862541
341	754.9633284
342	754.7539953
343	754.4553966
344	754.2265811
345	754.1212674
346	753.8043229
347	753.5612412
348	753.5346124
349	753.3073875
350	753.1667166
351	752.9578167
352	752.8577312
353	752.6066545
354	752.4063497
355	752.1694007
356	752.03995
357	751.7104626
358	751.6783981
359	751.4995052
360	751.350593
361	751.1966544
362	751.0112288
363	750.6160875
364	750.4337238
365	750.3384055
366	750.3162398
367	750.1266115
368	749.9825526
369	749.833101
370	749.5519531
371	749.4073237
372	749.2015489
373	748.9862204
374	748.8511042
375	748.7130879
376	748.5474726
377	748.2280454
378	748.2030491
379	747.8963968
380	747.579743
381	747.3386437
382	747.2468975
383	747.2347729
384	747.1202738
385	746.7544875
386	746.6210093
387	746.4678716
388	746.3431187
389	746.1420654
390	746.0013745
391	745.8205483
392	745.7189506
393	745.6689288
394	745.5601046
395	745.1808784
396	744.923473
397	744.8136036
398	744.698555
399	744.6476605
400	744.6376666
401	744.5707189
402	744.5454281
403	744.275957
404	744.2028756
405	744.0586056
406	744.0063772
407	743.9465177
408	743.7649417
409	743.6744219
410	743.4538262
411	743.3334879
412	743.268337
413	743.1854389
414	742.9056539
415	742.7509365
416	742.4806837
417	742.3118978
418	742.2755413
419	742.1045166
420	741.9505743
421	741.7467166
422	741.6947042
423	741.5472538
424	741.5140598
425	741.3198015
426	741.22721
427	741.0291302
428	740.9978703
429	740.9172371
430	740.7481568
431	740.5250377
432	740.3128452
433	740.1837221
434	740.0438071
435	739.9306673
436	739.7878648
437	739.7409282
438	739.3273681
439	739.2158276
440	739.0749185
441	738.9422712
442	738.8792884
443	738.8289896
444	738.6751595
445	738.5994922
446	738.5378748
447	738.4339293
448	738.260021
449	738.0963317
450	738.054519
451	737.9251579
452	737.6894141
453	737.4902418
454	737.2905432
455	737.086864
456	736.8888661
457	736.6329484
458	736.3743548
459	736.1239777
460	735.998189
461	735.8672191
462	735.7962932
463	735.7118006
464	735.535545
465	735.3284027
466	735.2265038
467	735.1625835
468	735.1233041
469	735.0797227
470	735.0470226
471	734.8897381
472	734.7439871
473	734.5940108
474	734.4798169
475	734.2661957
476	734.1988836
477	734.0487226
478	733.924929
479	733.8353129
480	733.7139248
481	733.493662
482	733.3752112
483	733.2213994
484	733.0016498
485	732.8509018
486	732.7420328
487	732.7234886
488	732.5549299
489	732.4685812
490	732.427867
491	732.1612695
492	731.9804972
493	731.7610661
494	731.5810354
495	731.4899779
496	731.4736753
497	731.4146882
498	731.3020551
499	730.9777165
500	730.8280177
501	730.8181301
502	730.8080988
503	730.5086349
504	730.2618494
505	730.0780198
506	729.8894528
507	729.7784171
508	729.5708611
509	729.2054979
510	728.9730693
511	728.7702857
512	728.6668645
513	728.3731502
514	728.2854429
515	728.2070203
516	727.9118655
517	727.7182153
518	727.557971
519	727.3062729
520	727.1255517
521	726.981916
522	726.8051091
523	726.684008
524	726.6356137
525	726.5718202
526	726.4009196
527	726.3931543
528	726.3129273
529	726.082225
530	725.8228808
531	725.5658557
532	725.4152765
533	725.2402039
534	725.106799
535	725.0256478
536	724.9071556
537	724.7164478
538	724.6102105
539	724.55743
540	724.4916023
541	724.3394823
542	724.1888052
543	724.0458365
544	724.0098927
545	723.8767499
546	723.752848
547	723.709257
548	723.6940914
549	723.5961015
550	723.5470605
551	723.4367746
552	723.3474217
553	723.2451791
554	723.1234327
555	723.0186841
556	722.8519719
557	722.7502863
558	722.6188096
559	722.4959055
560	722.0855247
561	721.8979358
562	721.7707192
563	721.3322264
564	721.1401473
565	721.0700703
566	720.9058956
567	720.7320304
568	720.6148454
569	720.4872904
570	720.4809149
571	720.3193014
572	720.1302263
573	720.0295772
574	719.9237059
575	719.6375257
576	719.5391049
577	719.3774459
578	719.0499057
579	718.9986083
580	718.9687905
581	718.8703981
582	718.6847764
583	718.6401408
584	718.4859757
585	718.4506059
586	718.3245561
587	718.2061431
588	718.0281439
589	717.9420623
590	717.857537
591	717.7960825
592	717.7523739
593	717.6985307
594	717.6213297
595	717.4966468
596	717.4067536
597	717.0797902
598	716.9544116
599	716.7157902
600	716.4902279
601	716.300124
602	716.2048727
603	716.034133
604	715.8106514
605	715.5565014
606	715.4006716
607	715.1701659
608	715.0014787
609	714.8289027
610	714.7600042
611	714.6684491
612	714.4974103
613	714.3904584
614	714.2577258
615	714.1088819
616	713.8514998
617	713.8275533
618	713.7055389
619	713.5662919
620	713.5094171
621	713.409088
622	713.2804265
623	713.2557516
624	713.1428356
625	713.015786
626	712.9591079
627	712.8721574
628	712.6149873
629	712.5223025
630	712.2931477
631	712.2757964
632	712.1706232
633	712.0047587
634	711.8800721
635	711.7323278
636	711.613811
637	711.4684806
638	711.2879489
639	711.0422108
640	710.9232309
641	710.8348888
642	710.7455825
643	710.6898228
644	710.6072168
645	710.5890114
646	710.4738881
647	710.4186636
648	710.3282187
649	710.0754729
650	710.0197905
651	709.8847981
652	709.6272156
653	709.5306594
654	709.5010364
655	709.4249586
656	709.2694029
657	709.0127789
658	708.8481012
659	708.8263652
660	708.6937529
661	708.5931901
662	708.5098734
663	708.3090885
664	708.1995958
665	708.026425
666	707.9349598
667	707.74371
668	707.6782784
669	707.5986858
670	707.4655183
671	707.2832904
672	707.1807005
673	707.1154295
674	707.0832513
675	706.88289
676	706.7088778
677	706.6192907
678	706.5253489
679	706.3828562
680	706.2746863
681	706.0289808
682	705.8845442
683	705.7503508
684	705.520202
685	705.4391953
686	705.3273624
687	705.1158142
688	705.0277039
689	704.9119231
690	704.6417206
691	704.3578515
692	704.1788542
693	704.0429301
694	703.982344
695	703.7795122
696	703.5462318
697	703.3234513
698	703.1796502
699	703.0294811
700	702.9206922
701	702.825145
702	702.6195751
703	702.5146679
704	702.402857
705	702.3288519
706	702.1760601
707	702.0389016
708	701.869745
709	701.769764
710	701.5839175
711	701.4500558
712	701.2146348
713	701.1021296
714	700.9794518
715	700.8964677
716	700.8096852
717	700.6496753
718	700.6394303
719	700.565238
720	700.4854056
721	700.2827227
722	700.1223274
723	700.0869134
724	700.0506699
725	700.0409168
726	699.9619416
727	699.8529634
728	699.7157336
729	699.6326502
730	699.4675117
731	699.3527402
732	699.2711185
733	698.9628198
734	698.9461392
735	698.7675733
736	698.6778086
737	698.5880055
738	698.4632462
739	698.2721542
740	698.1654794
741	698.0321518
742	698.0024282
743	697.8911434
744	697.8083287
745	697.6996425
746	697.6035989
747	697.3389172
748	697.2646648
749	697.1033025
750	697.025111
751	696.985977
752	696.7251713
753	696.5502502
754	696.5129467
755	696.487743
756	696.4150091
757	696.2740855
758	696.2144362
759	696.1343353
760	695.9816522
761	695.9021298
762	695.7515649
763	695.6670933
764	695.4709406
765	695.4420161
766	695.3177123
767	695.2923623
768	695.0340937
769	694.850445
770	694.751741
771	694.595938
772	694.488001
773	694.3258398
774	694.0564248
775	694.0494623
776	693.9755616
777	693.8867599
778	693.8730932
779	693.6885579
780	693.6062039
781	693.5226255
782	693.4162851
783	693.288233
784	693.1666981
785	693.0522353
786	692.7354875
787	692.6989437
788	692.4970439
789	692.3982126
790	692.1779805
791	692.0097821
792	691.9447749
793	691.8280045
794	691.7697133
795	691.6606389
796	691.5865457
797	691.4988532
798	691.4080608
799	691.2522012
800	691.1771227
801	691.1433261
802	691.0108809
803	690.9477045
804	690.9045009
805	690.7976544
806	690.7506272
807	690.6107589
808	690.5732042
809	690.4479161
810	690.3463214
811	690.2222037
812	690.2154933
813	690.028763
814	690.0161666
815	689.8100366
816	689.6844721
817	689.5719377
818	689.4553217
819	689.3812806
820	689.2286813
821	689.0417584
822	688.9218364
823	688.8772353
824	688.7883227
825	688.7263236
826	688.5930854
827	688.4242983
828	688.2973105
829	688.0049165
830	687.8937678
831	687.7292802
832	687.4499741
833	687.4264071
834	687.2645938
835	687.2072971
836	686.9963285
837	686.8742471
838	686.7733044
839	686.7440877
840	686.6732136
841	686.5914631
842	686.4690883
843	686.2807128
844	686.086175
845	686.041989
846	685.8499256
847	685.7557469
848	685.5887951
849	685.44659
850	684.9697232
851	684.8360646
852	684.7044484
853	684.6764992
854	684.6625005
855	684.6188529
856	684.4373596
857	684.296297
858	684.2132819
859	684.1464953
860	684.0165008
861	683.8303986
862	683.7205078
863	683.5587526
864	683.4838839
865	683.4222072
866	683.3286897
867	683.140644
868	683.0207925
869	682.8970427
870	682.6986296
871	682.5809617
872	682.4954486
873	682.4399195
874	682.1976136
875	682.1422135
876	681.9873715
877	681.9529049
878	681.858879
879	681.730327
880	681.5358975
881	681.4421062
882	681.3419196
883	681.2995235
884	681.1259836
885	680.9651851
886	680.8727508
887	680.7241943
888	680.6244424
889	680.5455525
890	680.5394923
891	680.4787358
892	680.2849672
893	680.2319244
894	680.1476986
895	680.0694302
896	680.03417
897	679.8803394
898	679.7202102
899	679.5810676
900	679.4954594
901	679.2725964
902	679.0977014
903	678.9084833
904	678.7708778
905	678.648437
906	678.4789533
907	678.3078268
908	678.1215053
909	678.0534983
910	677.9138315
911	677.8903224
912	677.7801255
913	677.7053053
914	677.6213418
915	677.5345119
916	677.4681619
917	677.3617051
918	677.1961861
919	677.08735
920	677.0311276
921	676.8792119
922	676.8072044
923	676.6895717
924	676.5347349
925	676.4799224
926	676.3839143
927	676.1917242
928	676.1395557
929	676.1042473
930	675.9801806
931	675.8816963
932	675.8366976
933	675.7025515
934	675.6542441
935	675.579926
936	675.4389728
937	675.3804991
938	675.3605384
939	675.2923428
940	675.1623302
941	675.1114626
942	675.0935466
943	674.946928
944	674.9223403
945	674.7706438
946	674.7581157
947	674.7439409
948	674.7363758
949	674.6240385
950	674.5037074
951	674.3987543
952	674.2980136
953	674.1983001
954	674.1953931
955	674.099223
956	673.976691
957	673.9014299
958	673.7948724
959	673.5147905
960	673.4919885
961	673.4084875
962	673.3909026
963	673.3671608
964	673.2221488
965	673.1679044
966	673.0553494
967	673.0104797
968	672.9166078
969	672.821854
970	672.5884124
971	672.5066011
972	672.3991676
973	672.2817072
974	672.2617173
975	672.0949331
976	672.0632216
977	671.9032408
978	671.8563239
979	671.7012313
980	671.5843641
981	671.5029544
982	671.3886167
983	671.3615209
984	671.2899011
985	671.2100113
986	671.142542
987	671.038894
988	670.9671376
989	670.8834772
990	670.8781007
991	670.8538105
992	670.7484091
993	670.6928388
994	670.6431302
995	670.5496001
996	670.4009105
997	670.3445685
998	670.2392149
999	670.1751603
1000	670.1097506
1001	670.1017518
1002	670.0362383
1003	669.9120523
1004	669.7911421
1005	669.7447712
1006	669.6445946
1007	669.5004342
1008	669.4273072
1009	669.3969549
1010	669.3426508
1011	669.2847258
1012	669.1024036
1013	668.991355
1014	668.8696751
1015	668.7993262
1016	668.6789137
1017	668.5853279
1018	668.4836841
1019	668.318825
1020	668.3128676
1021	668.1708749
1022	668.0246976
1023	667.9790524
1024	667.8710285
1025	667.5988705
1026	667.5689634
1027	667.4118668
1028	667.3170975
1029	667.1357172
1030	667.0533473
1031	666.9592841
1032	666.8753052
1033	666.8124344
1034	666.7220857
1035	666.6221531
1036	666.5241252
1037	666.455744
1038	666.3452737
1039	666.2007567
1040	666.1412519
1041	666.0747455
1042	665.8074789
1043	665.5848152
1044	665.536935
1045	665.5069561
1046	665.4873674
1047	665.4371654
1048	665.3249959
1049	665.1575874
1050	665.0722083
1051	664.9844867
1052	664.8982237
1053	664.8363984
1054	664.6708995
1055	664.5662699
1056	664.4922423
1057	664.408502
1058	664.2427944
1059	664.1302864
1060	664.1088448
1061	663.9779778
1062	663.9105414
1063	663.8956247
1064	663.7597458
1065	663.6209594
1066	663.5165308
1067	663.3073104
1068	663.2404656
1069	663.1406923
1070	663.0539473
1071	663.0073834
1072	662.9737339
1073	662.913868
1074	662.7777472
1075	662.6471502
1076	662.5795535
1077	662.4771422
1078	662.3787847
1079	662.2930097
1080	662.2285199
1081	662.1831165
1082	662.0198522
1083	661.969592
1084	661.8515596
1085	661.753373
1086	661.6214738
1087	661.5880326
1088	661.4859363
1089	661.4729079
1090	661.2980697
1091	661.2193146
1092	661.2041885
1093	661.1518136
1094	661.0062254
1095	660.9317703
1096	660.839242
1097	660.8242566
1098	660.7096772
1099	660.6273614
1100	660.5786946
1101	660.4028414
1102	660.3531552
1103	660.2573972
1104	660.1526496
1105	660.113998
1106	660.1076929
1107	660.1031191
1108	660.005637
1109	659.9779397
1110	659.921756
1111	659.8353163
1112	659.7615562
1113	659.560957
1114	659.4650225
1115	659.3895417
1116	659.2647639
1117	659.1329356
1118	659.1055294
1119	659.0670561
1120	658.9967219
1121	658.8411968
1122	658.759505
1123	658.7367268
1124	658.7038675
1125	658.6079514
1126	658.5630253
1127	658.5056546
1128	658.4529188
1129	658.3798665
1130	658.309435
1131	658.2892808
1132	658.2244637
1133	658.1524132
1134	658.1129397
1135	658.0718171
1136	657.932895
1137	657.921467
1138	657.8376676
1139	657.7472792
1140	657.7377046
1141	657.6573178
1142	657.5502156
1143	657.408973
1144	657.3312949
1145	657.204786
1146	657.1871298
1147	657.0800687
1148	656.9772467
1149	656.7331706
1150	656.725807
1151	656.6405504
1152	656.5832108
1153	656.3523028
1154	656.266685
1155	656.1936311
1156	656.1272833
1157	655.9919465
1158	655.9691123
1159	655.8703804
1160	655.7666875
1161	655.74361
1162	655.554418
1163	655.4304039
1164	655.3504063
1165	655.3186265
1166	655.1611512
1167	655.0982338
1168	655.0425321
1169	654.9308605
1170	654.7909119
1171	654.652148
1172	654.5229052
1173	654.3905044
1174	654.3597337
1175	654.352125
1176	654.3071044
1177	654.1916074
1178	654.0569571
1179	654.0176305
1180	653.9680909
1181	653.882405
1182	653.8117792
1183	653.6397975
1184	653.5703423
1185	653.5133539
1186	653.4106923
1187	653.284446
1188	653.2285327
1189	653.2118775
1190	653.1990063
1191	653.0559199
1192	652.989347
1193	652.9103895
1194	652.8271651
1195	652.81533
1196	652.6855232
1197	652.6406872
1198	652.5871738
1199	652.5454885
1200	652.531266
1201	652.4802975
1202	652.3703429
1203	652.3648191
1204	652.2842832
1205	652.2442179
1206	652.1827072
1207	652.0639061
1208	651.9455484
1209	651.8449838
1210	651.8052084
1211	651.7381338
1212	651.6949181
1213	651.5503958
1214	651.4734599
1215	651.3103658
1216	651.2709924
1217	651.1828574
1218	651.1434551
1219	651.1311007
1220	651.0997331
1221	651.0436748
1222	650.9020962
1223	650.8497855
1224	650.8017815
1225	650.6727522
1226	650.5629825
1227	650.5177848
1228	650.4983608
1229	650.4630054
1230	650.4148961
1231	650.3590119
1232	650.2851329
1233	650.2744265
1234	650.2206828
1235	650.1929628
1236	650.1312399
1237	650.0725536
1238	650.0453949
1239	650.0186057
1240	650.0014554
1241	649.951468
1242	649.8654954
1243	649.8598691
1244	649.8230098
1245	649.7097109
1246	649.6159525
1247	649.5350731
1248	649.3636882
1249	649.3301242
1250	649.317152
1251	649.2786978
1252	649.2451804
1253	649.1609691
1254	649.1262113
1255	648.9960652
1256	648.9912204
1257	648.873206
1258	648.8288992
1259	648.7624179
1260	648.6753899
1261	648.627221
1262	648.4733898
1263	648.449479
1264	648.4343039
1265	648.2830365
1266	648.1287897
1267	648.042741
1268	647.9511676
1269	647.8530582
1270	647.8082591
1271	647.7191965
1272	647.6661812
1273	647.6256765
1274	647.5521216
1275	647.4627518
1276	647.4015674
1277	647.2815929
1278	647.2659383
1279	647.2083358
1280	647.0472428
1281	646.9671374
1282	646.8958725
1283	646.8212599
1284	646.7285956
1285	646.6138829
1286	646.5450429
1287	646.5250517
1288	646.4826927
1289	646.4644956
1290	646.3800638
1291	646.3009134
1292	646.2236424
1293	646.1676271
1294	646.0854925
1295	645.9855032
1296	645.8581199
1297	645.7979922
1298	645.712932
1299	645.6880774
1300	645.5450476
1301	645.4666786
1302	645.3084997
1303	645.2459068
1304	645.2215168
1305	645.0133794
1306	644.9570727
1307	644.8923748
1308	644.8398635
1309	644.8191722
1310	644.738832
1311	644.5576365
1312	644.4736414
1313	644.3727862
1314	644.2811448
1315	644.2565774
1316	644.1732773
1317	644.120706
1318	644.0825438
1319	643.9393899
1320	643.8335606
1321	643.7775308
1322	643.6999985
1323	643.6453098
1324	643.5438411
1325	643.347344
1326	643.29109
1327	643.1996849
1328	643.120436
1329	643.023944
1330	642.9025183
1331	642.86484
1332	642.8547675
1333	642.8285597
1334	642.7859118
1335	642.7221635
1336	642.556554
1337	642.54071
1338	642.4597986
1339	642.4347556
1340	642.3885561
1341	642.3094256
1342	642.2122663
1343	642.1780042
1344	642.0054517
1345	641.9518459
1346	641.9450276
1347	641.8603521
1348	641.6841631
1349	641.659724
1350	641.5879559
1351	641.4122703
1352	641.3911654
1353	641.3001366
1354	641.1893347
1355	641.0842012
1356	640.9680911
1357	640.8446871
1358	640.7244711
1359	640.6285869
1360	640.623012
1361	640.5340664
1362	640.4639996
1363	640.3778354
1364	640.3235298
1365	640.241268
1366	640.1484647
1367	639.9799945
1368	639.9238036
1369	639.8522999
1370	639.7594697
1371	639.7085415
1372	639.6653783
1373	639.5831285
1374	639.5317009
1375	639.4500683
1376	639.4151352
1377	639.3169967
1378	639.2308053
1379	639.1909013
1380	639.091289
1381	639.0653536
1382	639.0102739
1383	638.9282201
1384	638.7637799
1385	638.6719745
1386	638.5563476
1387	638.4551218
1388	638.3608668
1389	638.3452576
1390	638.2175231
1391	638.1413675
1392	638.0004617
1393	637.9943332
1394	637.8761876
1395	637.7493253
1396	637.7365969
1397	637.687746
1398	637.648808
1399	637.6026502
1400	637.523111
1401	637.4615356
1402	637.4135815
1403	637.3677513
1404	637.2261422
1405	637.1592001
1406	637.0414655
1407	636.9726903
1408	636.8329584
1409	636.8066723
1410	636.7811244
1411	636.6825356
1412	636.6385114
1413	636.5591674
1414	636.5204069
1415	636.4805856
1416	636.4372805
1417	636.3781801
1418	636.2661062
1419	636.1635026
1420	636.1598789
1421	636.084585
1422	635.9736785
1423	635.8995812
1424	635.8103739
1425	635.6836633
1426	635.6062941
1427	635.5221236
1428	635.3038413
1429	635.2788223
1430	635.2123392
1431	635.1647099
1432	635.1372306
1433	635.0632356
1434	634.9991359
1435	634.8756369
1436	634.8047876
1437	634.7212466
1438	634.5736331
1439	634.4430125
1440	634.2524594
1441	634.1118113
1442	634.0295007
1443	633.9172103
1444	633.8230428
1445	633.7719823
1446	633.7329822
1447	633.7100053
1448	633.658525
1449	633.6180688
1450	633.5547507
1451	633.5301515
1452	633.5038383
1453	633.4986097
1454	633.4350609
1455	633.293417
1456	633.1061608
1457	633.0380614
1458	632.9604311
1459	632.9250463
1460	632.8853656
1461	632.8168666
1462	632.7542954
1463	632.5872871
1464	632.5590049
1465	632.5239621
1466	632.5202694
1467	632.4619823
1468	632.4095291
1469	632.336283
1470	632.2892661
1471	632.1382514
1472	632.0601209
1473	632.0282333
1474	631.9394045
1475	631.9013331
1476	631.8340803
1477	631.7844749
1478	631.7424982
1479	631.4817137
1480	631.3927356
1481	631.2553712
1482	631.2248409
1483	631.075057
1484	630.990712
1485	630.9376924
1486	630.8562885
1487	630.7493027
1488	630.627272
1489	630.5833528
1490	630.5223231
1491	630.4924825
1492	630.3863735
1493	630.3513159
1494	630.2988185
1495	630.2175292
1496	630.0489284
1497	630.0136592
1498	629.9407843
1499	629.9145371
1500	629.8505919
1501	629.8123128
1502	629.752954
1503	629.7156693
1504	629.5975659
1505	629.5826954
1506	629.4464369
1507	629.3569504
1508	629.153993
1509	629.0748109
1510	628.9317807
1511	628.9046002
1512	628.8137357
1513	628.7125991
1514	628.6497988
1515	628.6136129
1516	628.5784685
1517	628.4543096
1518	628.3629239
1519	628.3340891
1520	628.1565919
1521	627.9890157
1522	627.9639543
1523	627.898213
1524	627.7439796
1525	627.7171015
1526	627.5850975
1527	627.5278391
1528	627.3877835
1529	627.3581149
1530	627.2412018
1531	627.1556591
1532	627.1076848
1533	627.0266704
1534	626.8975402
1535	626.8666587
1536	626.7924237
1537	626.5359498
1538	626.4773154
1539	626.4505354
1540	626.3235484
1541	626.2251799
1542	626.2007172
1543	626.1393483
1544	626.0335548
1545	625.8728972
1546	625.8457018
1547	625.7711299
1548	625.6855481
1549	625.6685445
1550	625.6313466
1551	625.5828651
1552	625.4149565
1553	625.2769396
1554	625.244491
1555	625.1875888
1556	625.0410231
1557	624.9369159
1558	624.7193512
1559	624.6643997
1560	624.5238735
1561	624.4162465
1562	624.3962196
1563	624.2750639
1564	624.2586301
1565	624.2330416
1566	624.1370748
1567	624.0516548
1568	623.9396632
1569	623.8727366
1570	623.7056065
1571	623.5766045
1572	623.5241088
1573	623.4589517
1574	623.3920376
1575	623.3405674
1576	623.2921336
1577	623.1788933
1578	623.1289714
1579	623.0441796
1580	623.0116517
1581	622.9183311
1582	622.8363154
1583	622.6977119
1584	622.6284911
1585	622.5957321
1586	622.517243
1587	622.4500528
1588	622.4041697
1589	622.2827128
1590	622.2580237
1591	622.1837789
1592	622.0818607
1593	622.0421244
1594	621.8993898
1595	621.811247
1596	621.7774917
1597	621.6342636
1598	621.5678238
1599	621.4869155
1600	621.4104505
1601	621.389812
1602	621.3317336
1603	621.2695855
1604	621.2380123
1605	621.1916916
1606	621.1346893
1607	621.0454931
1608	620.9263989
1609	620.8915329
1610	620.8706297
1611	620.8127817
1612	620.7833731
1613	620.7212176
1614	620.6274547
1615	620.5124092
1616	620.3352963
1617	620.2115705
1618	620.1320623
1619	620.0844995
1620	620.0604484
1621	619.9846389
1622	619.9090503
1623	619.8476958
1624	619.8385803
1625	619.7138388
1626	619.6469476
1627	619.5891726
1628	619.4930471
1629	619.3562103
1630	619.2575799
1631	619.1459806
1632	619.0981003
1633	619.0467301
1634	618.9387773
1635	618.880569
1636	618.7687798
1637	618.7544338
1638	618.7379994
1639	618.616017
1640	618.5573079
1641	618.4972857
1642	618.4657123
1643	618.3157055
1644	618.25486
1645	618.1881113
1646	618.1681655
1647	618.1214144
1648	618.0740609
1649	618.0486277
1650	617.9686054
1651	617.8687689
1652	617.8109797
1653	617.7992411
1654	617.7184159
1655	617.6689913
1656	617.6221774
1657	617.5031084
1658	617.4679676
1659	617.4322256
1660	617.3716411
1661	617.3034739
1662	617.2111554
1663	617.148881
1664	617.0354117
1665	617.0313415
1666	616.9622663
1667	616.8434685
1668	616.8271401
1669	616.7939244
1670	616.6355335
1671	616.5614079
1672	616.4774284
1673	616.4073649
1674	616.3919478
1675	616.3094056
1676	616.2781186
1677	616.1913468
1678	616.1676117
1679	616.1331968
1680	616.0811322
1681	616.0580274
1682	616.0355949
1683	615.9391215
