iter	Passed	Remaining
245	5476	39045
246	5495	39001
247	5520	38999
248	5547	39008
249	5556	38894
250	5575	38853
251	5600	38850
252	5627	38860
253	5658	38899
254	5667	38785
255	5693	38786
256	5723	38817
257	5733	38710
258	5759	38714
259	5770	38615
260	5780	38511
261	5800	38479
262	5831	38517
263	5858	38526
264	5884	38524
265	5912	38545
266	5939	38548
267	5965	38555
268	5978	38474
269	5987	38366
270	6004	38306
271	6030	38314
272	6042	38225
273	6055	38146
274	6081	38149
275	6108	38152
276	6134	38158
277	6160	38158
278	6188	38174
279	6199	38085
280	6212	38004
281	6220	37898
282	6229	37795
283	6254	37790
284	6263	37691
285	6293	37716
286	6318	37712
287	6329	37626
288	6341	37544
289	6350	37446
290	6362	37364
291	6371	37269
292	6381	37176
293	6407	37178
294	6424	37131
295	6435	37044
296	6444	36954
297	6470	36952
298	6499	36974
299	6529	37000
300	6559	37026
301	6579	36991
302	6589	36908
303	6599	36817
304	6626	36828
305	6657	36857
306	6685	36869
307	6704	36833
308	6737	36872
309	6747	36785
310	6775	36796
311	6789	36731
312	6819	36755
313	6831	36682
314	6862	36707
315	6889	36713
316	6906	36669
317	6920	36604
318	6948	36613
319	6977	36631
320	7003	36633
321	7017	36567
322	7048	36593
323	7068	36561
324	7094	36564
325	7123	36578
326	7149	36576
327	7177	36585
328	7204	36589
329	7230	36588
330	7245	36533
331	7261	36480
332	7287	36480
333	7296	36396
334	7312	36346
335	7330	36301
336	7340	36222
337	7352	36151
338	7378	36150
339	7387	36070
340	7417	36088
341	7450	36120
342	7469	36083
343	7480	36009
344	7491	35939
345	7516	35932
346	7530	35872
347	7543	35811
348	7557	35751
349	7572	35699
350	7598	35697
351	7623	35690
352	7651	35700
353	7665	35642
354	7674	35564
355	7688	35505
356	7699	35435
357	7726	35436
358	7753	35442
359	7772	35405
360	7785	35349
361	7795	35273
362	7811	35225
363	7829	35187
364	7841	35127
365	7856	35074
366	7873	35034
367	7888	34982
368	7914	34982
369	7942	34989
370	7955	34933
371	7981	34931
372	8009	34937
373	8020	34871
374	8051	34890
375	8076	34885
376	8087	34817
377	8112	34811
378	8121	34737
379	8130	34663
380	8140	34591
381	8149	34519
382	8158	34445
383	8167	34372
384	8176	34298
385	8186	34229
386	8194	34154
387	8203	34084
388	8212	34012
389	8221	33941
390	8230	33870
391	8240	33804
392	8249	33734
393	8259	33665
394	8268	33598
395	8277	33528
396	8287	33464
397	8297	33398
398	8311	33348
399	8336	33344
400	8359	33335
401	8385	33331
402	8410	33329
403	8436	33329
404	8445	33261
405	8468	33247
406	8498	33262
407	8523	33259
408	8536	33207
409	8563	33210
410	8572	33142
411	8581	33076
412	8592	33016
413	8605	32966
414	8629	32960
415	8654	32954
416	8668	32905
417	8677	32841
418	8688	32783
419	8697	32719
420	8723	32719
421	8737	32671
422	8762	32669
423	8773	32612
424	8804	32628
425	8817	32577
426	8845	32587
427	8857	32532
428	8883	32532
429	8909	32528
430	8936	32533
431	8954	32500
432	8968	32457
433	8983	32415
434	9014	32433
435	9041	32432
436	9054	32385
437	9067	32336
438	9093	32334
439	9107	32291
440	9127	32265
441	9140	32217
442	9151	32162
443	9175	32155
444	9187	32104
445	9200	32058
446	9216	32021
447	9230	31978
448	9263	31997
449	9288	31995
450	9299	31940
451	9325	31938
452	9353	31942
453	9365	31891
454	9391	31889
455	9403	31839
456	9415	31789
457	9441	31788
458	9460	31760
459	9475	31722
460	9485	31666
461	9495	31609
462	9525	31621
463	9536	31569
464	9547	31515
465	9561	31475
466	9587	31472
467	9601	31430
468	9628	31430
469	9643	31393
470	9665	31378
471	9683	31348
472	9708	31343
473	9722	31300
474	9733	31249
475	9747	31208
476	9778	31221
477	9789	31172
478	9802	31125
479	9820	31098
480	9833	31053
481	9865	31071
482	9878	31025
483	9889	30977
484	9904	30940
485	9917	30895
486	9927	30842
487	9940	30800
488	9958	30770
489	9970	30724
490	9995	30720
491	10004	30664
492	10019	30626
493	10028	30573
494	10037	30518
495	10048	30468
496	10057	30414
497	10082	30409
498	10115	30426
499	10129	30387
500	10140	30339
501	10151	30292
502	10164	30251
503	10190	30247
504	10199	30193
505	10210	30148
506	10223	30105
507	10232	30054
508	10243	30005
509	10258	29971
510	10283	29966
511	10310	29963
512	10340	29974
513	10374	29992
514	10389	29958
515	10414	29951
516	10423	29900
517	10435	29854
518	10461	29851
519	10486	29846
520	10512	29842
521	10521	29789
522	10547	29787
523	10573	29783
524	10586	29743
525	10598	29698
526	10611	29660
527	10625	29622
528	10635	29574
529	10645	29526
530	10655	29478
531	10664	29428
532	10673	29378
533	10701	29380
534	10716	29344
535	10744	29346
536	10759	29313
537	10768	29263
538	10782	29225
539	10792	29178
540	10805	29139
541	10815	29093
542	10842	29092
543	10874	29104
544	10890	29075
545	10899	29026
546	10911	28983
547	10921	28939
548	10941	28919
549	10950	28870
550	10977	28869
551	10994	28841
552	11020	28837
553	11034	28800
554	11046	28760
555	11058	28719
556	11072	28684
557	11082	28640
558	11093	28596
559	11116	28584
560	11132	28554
561	11151	28534
562	11177	28529
563	11194	28501
564	11223	28505
565	11240	28479
566	11265	28471
567	11278	28435
568	11288	28389
569	11313	28383
570	11338	28377
571	11349	28333
572	11362	28298
573	11376	28264
574	11403	28259
575	11429	28256
576	11459	28261
577	11473	28228
578	11485	28187
579	11496	28146
580	11522	28141
581	11540	28117
582	11565	28110
583	11591	28105
584	11615	28095
585	11640	28088
586	11665	28081
587	11681	28051
588	11690	28006
589	11699	27960
590	11708	27915
591	11717	27867
592	11726	27822
593	11739	27787
594	11747	27740
595	11756	27695
596	11782	27689
597	11806	27681
598	11817	27638
599	11829	27603
600	11840	27563
601	11852	27525
602	11862	27482
603	11871	27438
604	11880	27393
605	11909	27396
606	11936	27392
607	11961	27384
608	11986	27378
609	12012	27372
610	12036	27363
611	12046	27321
612	12074	27320
613	12083	27276
614	12107	27266
615	12123	27239
616	12137	27205
617	12148	27166
618	12173	27159
619	12189	27131
620	12215	27124
621	12240	27117
622	12264	27108
623	12289	27100
624	12298	27055
625	12306	27012
626	12314	26967
627	12323	26923
628	12347	26914
629	12357	26872
630	12366	26830
631	12392	26823
632	12417	26816
633	12443	26810
634	12466	26797
635	12492	26791
636	12507	26763
637	12533	26755
638	12558	26748
639	12584	26741
640	12599	26712
641	12618	26690
642	12645	26686
643	12657	26651
644	12682	26642
645	12698	26615
646	12726	26612
647	12741	26585
648	12767	26578
649	12781	26545
650	12790	26505
651	12816	26498
652	12825	26457
653	12837	26420
654	12850	26388
655	12875	26378
656	12904	26378
657	12913	26336
658	12924	26301
659	12952	26297
660	12982	26299
661	13008	26293
662	13033	26283
663	13058	26274
664	13070	26238
665	13094	26227
666	13124	26230
667	13143	26207
668	13157	26176
669	13182	26167
670	13192	26128
671	13216	26118
672	13229	26084
673	13239	26047
674	13249	26008
675	13259	25970
676	13277	25947
677	13306	25944
678	13335	25945
679	13350	25916
680	13366	25889
681	13390	25878
682	13404	25846
683	13426	25831
684	13436	25793
685	13459	25781
686	13475	25754
687	13500	25745
688	13510	25707
689	13536	25700
690	13545	25659
691	13570	25650
692	13599	25648
693	13623	25637
694	13635	25602
695	13646	25567
696	13671	25558
697	13682	25522
698	13692	25484
699	13701	25445
700	13711	25408
701	13727	25382
702	13737	25345
703	13747	25308
704	13756	25269
705	13766	25231
706	13775	25193
707	13791	25166
708	13800	25128
709	13809	25090
710	13819	25053
711	13828	25015
712	13839	24980
713	13849	24944
714	13858	24906
715	13869	24872
716	13879	24835
717	13895	24809
718	13904	24773
719	13930	24766
720	13946	24740
721	13971	24730
722	13996	24720
723	14020	24709
724	14030	24675
725	14053	24661
726	14065	24629
727	14076	24594
728	14086	24560
729	14098	24528
730	14109	24493
731	14123	24465
732	14153	24464
733	14173	24445
734	14186	24416
735	14199	24386
736	14210	24353
737	14222	24320
738	14233	24287
739	14255	24272
740	14268	24242
741	14280	24212
742	14293	24181
743	14312	24162
744	14325	24131
745	14356	24132
746	14366	24097
747	14378	24065
748	14409	24067
749	14435	24059
750	14449	24031
751	14463	24003
752	14488	23993
753	14512	23982
754	14524	23951
755	14536	23919
756	14562	23911
757	14577	23885
758	14586	23849
759	14595	23813
760	14606	23781
761	14630	23769
762	14642	23738
763	14651	23702
764	14660	23667
765	14672	23637
766	14680	23600
767	14689	23565
768	14715	23556
769	14723	23519
770	14749	23511
771	14775	23502
772	14798	23489
773	14809	23458
774	14819	23425
775	14832	23396
776	14843	23364
777	14858	23337
778	14878	23320
779	14911	23322
780	14927	23299
781	14936	23263
782	14947	23232
783	14956	23198
784	14966	23164
785	14976	23130
786	14991	23106
787	15008	23084
788	15023	23059
789	15042	23040
790	15064	23025
791	15082	23004
792	15098	22980
793	15109	22949
794	15117	22913
795	15129	22883
796	15137	22849
797	15147	22815
798	15156	22781
799	15167	22751
800	15194	22743
801	15204	22711
802	15216	22683
803	15242	22673
804	15268	22665
805	15287	22646
806	15302	22622
807	15314	22591
808	15332	22572
809	15345	22544
810	15370	22535
811	15388	22513
812	15401	22487
813	15420	22467
814	15433	22439
815	15459	22430
816	15477	22411
817	15487	22379
818	15500	22351
819	15524	22340
820	15537	22313
821	15554	22290
822	15578	22279
823	15604	22269
824	15628	22259
825	15654	22249
826	15663	22216
827	15676	22189
828	15688	22161
829	15698	22129
830	15707	22095
831	15719	22068
832	15732	22040
833	15742	22008
834	15767	21998
835	15785	21978
836	15798	21951
837	15810	21923
838	15825	21898
839	15834	21866
840	15843	21834
841	15852	21801
842	15862	21770
843	15870	21737
844	15886	21714
845	15896	21683
846	15905	21652
847	15914	21620
848	15923	21588
849	15933	21556
850	15942	21525
851	15951	21493
852	15962	21463
853	15973	21435
854	15982	21403
855	16008	21394
856	16030	21379
857	16043	21354
858	16061	21334
859	16094	21334
860	16111	21313
861	16126	21290
862	16143	21268
863	16168	21258
864	16194	21249
865	16221	21241
866	16245	21230
867	16263	21209
868	16277	21185
869	16290	21158
870	16298	21126
871	16307	21095
872	16333	21085
873	16345	21058
874	16355	21028
875	16371	21006
876	16384	20979
877	16393	20949
878	16404	20921
879	16429	20910
880	16441	20883
881	16456	20859
882	16471	20836
883	16495	20825
884	16525	20820
885	16543	20800
886	16556	20775
887	16576	20758
888	16586	20727
889	16610	20716
890	16629	20698
891	16643	20673
892	16669	20664
893	16694	20653
894	16720	20643
895	16729	20613
896	16758	20607
897	16783	20595
898	16808	20585
899	16838	20580
900	16860	20565
901	16879	20547
902	16894	20524
903	16922	20516
904	16932	20487
905	16943	20459
906	16954	20431
907	16979	20420
908	17005	20410
909	17017	20383
910	17035	20363
911	17060	20352
912	17084	20341
913	17099	20316
914	17114	20294
915	17125	20266
916	17136	20238
917	17146	20209
918	17158	20183
919	17182	20170
920	17193	20143
921	17223	20137
922	17237	20113
923	17256	20094
924	17278	20080
925	17290	20053
926	17303	20028
927	17320	20008
928	17333	19983
929	17362	19975
930	17389	19967
931	17414	19956
932	17441	19946
933	17455	19922
934	17467	19895
935	17477	19867
936	17490	19842
937	17503	19817
938	17520	19797
939	17532	19770
940	17545	19745
941	17559	19722
942	17585	19711
943	17598	19686
944	17621	19672
945	17645	19660
946	17671	19649
947	17681	19621
948	17692	19594
949	17717	19582
950	17749	19578
951	17771	19563
952	17785	19539
953	17803	19520
954	17816	19495
955	17851	19494
956	17872	19478
957	17896	19466
958	17919	19451
959	17937	19432
960	17964	19422
961	17975	19395
962	18002	19385
963	18012	19358
964	18023	19331
965	18036	19306
966	18047	19278
967	18059	19253
968	18071	19227
969	18087	19206
970	18101	19183
971	18130	19174
972	18155	19163
973	18167	19137
974	18181	19114
975	18196	19091
976	18225	19083
977	18251	19072
978	18260	19043
979	18269	19015
980	18278	18986
981	18291	18961
982	18300	18932
983	18323	18919
984	18334	18893
985	18343	18864
986	18353	18836
987	18361	18807
988	18370	18778
989	18392	18763
990	18417	18752
991	18427	18724
992	18438	18698
993	18459	18682
994	18488	18674
995	18513	18661
996	18535	18647
997	18560	18634
998	18586	18623
999	18601	18601
1000	18624	18587
1001	18650	18575
1002	18675	18563
1003	18689	18540
1004	18698	18512
1005	18729	18506
1006	18748	18487
1007	18759	18461
1008	18777	18442
1009	18795	18423
1010	18806	18397
1011	18821	18374
1012	18838	18354
1013	18856	18335
1014	18879	18321
1015	18894	18299
1016	18910	18278
1017	18928	18259
1018	18947	18241
1019	18963	18219
1020	18985	18204
1021	18996	18178
1022	19012	18157
1023	19027	18135
1024	19049	18120
1025	19061	18095
1026	19075	18072
1027	19089	18049
1028	19104	18027
1029	19119	18005
1030	19132	17982
1031	19148	17960
1032	19162	17938
1033	19182	17920
1034	19195	17896
1035	19207	17872
1036	19221	17849
1037	19233	17825
1038	19246	17801
1039	19264	17782
1040	19277	17759
1041	19287	17733
1042	19312	17720
1043	19347	17716
1044	19358	17690
1045	19387	17682
1046	19414	17671
1047	19430	17650
1048	19459	17641
1049	19485	17629
1050	19508	17615
1051	19534	17603
1052	19550	17582
1053	19562	17558
1054	19589	17546
1055	19604	17524
1056	19617	17501
1057	19627	17475
1058	19645	17456
1059	19657	17431
1060	19682	17419
1061	19712	17410
1062	19747	17406
1063	19776	17397
1064	19803	17386
1065	19824	17370
1066	19851	17358
1067	19873	17342
1068	19887	17320
1069	19915	17309
1070	19928	17286
1071	19942	17263
1072	19968	17251
1073	19997	17241
1074	20021	17227
1075	20040	17209
1076	20052	17184
1077	20066	17162
1078	20083	17142
1079	20094	17117
1080	20105	17092
1081	20118	17069
1082	20150	17061
1083	20177	17050
1084	20203	17037
1085	20234	17029
1086	20252	17010
1087	20267	16988
1088	20293	16976
1089	20304	16951
1090	20321	16931
1091	20338	16911
1092	20353	16889
1093	20366	16866
1094	20377	16841
1095	20387	16815
1096	20400	16792
1097	20408	16765
1098	20419	16740
1099	20449	16731
1100	20462	16708
1101	20471	16681
1102	20480	16655
1103	20488	16628
1104	20506	16609
1105	20516	16584
1106	20531	16562
1107	20539	16535
1108	20548	16509
1109	20574	16496
1110	20582	16469
1111	20593	16445
1112	20606	16422
1113	20618	16398
1114	20647	16388
1115	20669	16372
1116	20689	16355
1117	20715	16342
1118	20726	16318
1119	20750	16303
1120	20761	16279
1121	20791	16270
1122	20808	16250
1123	20823	16228
1124	20850	16216
1125	20876	16204
1126	20903	16192
1127	20914	16168
1128	20944	16158
1129	20970	16145
1130	20989	16127
1131	21015	16114
1132	21031	16093
1133	21057	16080
1134	21079	16065
1135	21105	16051
1136	21115	16026
1137	21130	16005
1138	21148	15986
1139	21161	15964
1140	21183	15948
1141	21193	15922
1142	21215	15906
1143	21225	15882
1144	21248	15866
1145	21273	15853
1146	21298	15839
1147	21328	15829
1148	21347	15810
1149	21371	15796
1150	21386	15775
1151	21398	15751
1152	21420	15735
1153	21446	15722
1154	21455	15696
1155	21463	15670
1156	21472	15644
1157	21490	15625
1158	21499	15600
1159	21514	15579
1160	21525	15555
1161	21542	15535
1162	21555	15513
1163	21570	15492
1164	21585	15471
1165	21598	15448
1166	21610	15425
1167	21621	15401
1168	21630	15376
1169	21655	15362
1170	21682	15349
1171	21693	15325
1172	21710	15306
1173	21730	15289
1174	21741	15265
1175	21766	15251
1176	21777	15227
1177	21786	15202
1178	21811	15188
1179	21822	15164
1180	21832	15140
1181	21841	15115
1182	21856	15094
1183	21864	15069
1184	21893	15057
1185	21905	15034
1186	21927	15018
1187	21939	14995
1188	21949	14971
1189	21961	14948
1190	21969	14923
1191	21990	14906
1192	22023	14897
1193	22032	14872
1194	22046	14851
1195	22055	14826
1196	22079	14812
1197	22093	14790
1198	22103	14766
1199	22119	14746
1200	22136	14727
1201	22145	14702
1202	22163	14683
1203	22177	14661
1204	22195	14643
1205	22211	14623
1206	22227	14603
1207	22240	14581
1208	22263	14566
1209	22278	14545
1210	22304	14531
1211	22332	14519
1212	22345	14498
1213	22361	14477
1214	22394	14469
1215	22420	14455
1216	22432	14432
1217	22445	14410
1218	22457	14388
1219	22468	14365
1220	22477	14340
1221	22488	14317
1222	22501	14296
1223	22520	14277
1224	22542	14261
1225	22570	14249
1226	22591	14232
1227	22619	14219
1228	22646	14207
1229	22661	14186
1230	22678	14167
1231	22708	14155
1232	22734	14142
1233	22750	14122
1234	22760	14098
1235	22774	14077
1236	22785	14054
1237	22810	14040
1238	22835	14025
1239	22854	14007
1240	22867	13985
1241	22877	13962
1242	22902	13947
1243	22910	13923
1244	22919	13899
1245	22930	13876
1246	22939	13851
1247	22949	13828
1248	22959	13805
1249	22971	13782
1250	22984	13761
1251	22996	13739
1252	23014	13720
1253	23039	13706
1254	23066	13692
1255	23088	13676
1256	23099	13653
1257	23107	13629
1258	23133	13615
1259	23144	13592
1260	23155	13569
1261	23164	13546
1262	23175	13523
1263	23186	13501
1264	23195	13477
1265	23205	13454
1266	23215	13431
1267	23231	13411
1268	23243	13389
1269	23258	13369
1270	23284	13355
1271	23295	13332
1272	23307	13310
1273	23322	13290
1274	23340	13272
1275	23365	13257
1276	23391	13243
1277	23415	13228
1278	23426	13206
1279	23436	13183
1280	23453	13164
1281	23470	13144
1282	23486	13125
1283	23502	13105
1284	23518	13086
1285	23526	13062
1286	23554	13049
1287	23562	13025
1288	23577	13005
1289	23588	12982
1290	23605	12964
1291	23618	12942
1292	23643	12927
1293	23658	12907
1294	23669	12885
1295	23682	12864
1296	23691	12841
1297	23699	12817
1298	23708	12793
1299	23720	12772
1300	23731	12750
1301	23739	12726
1302	23751	12704
1303	23759	12681
1304	23771	12659
1305	23799	12646
1306	23815	12627
1307	23826	12605
1308	23842	12586
1309	23852	12563
1310	23879	12549
1311	23914	12540
1312	23941	12526
1313	23958	12508
1314	23986	12494
1315	24007	12477
1316	24016	12454
1317	24026	12432
1318	24035	12409
1319	24045	12387
1320	24055	12364
1321	24069	12344
1322	24080	12322
1323	24092	12301
1324	24103	12279
1325	24127	12263
1326	24140	12243
1327	24166	12228
1328	24190	12213
1329	24215	12198
1330	24225	12176
1331	24243	12157
1332	24263	12140
1333	24278	12120
1334	24301	12105
1335	24317	12086
1336	24341	12070
1337	24354	12049
1338	24365	12027
1339	24389	12012
1340	24401	11991
1341	24412	11969
1342	24427	11949
1343	24437	11927
1344	24446	11905
1345	24458	11884
1346	24471	11863
1347	24480	11840
1348	24493	11820
1349	24516	11804
1350	24527	11782
1351	24540	11762
1352	24555	11742
1353	24565	11720
1354	24590	11705
1355	24625	11695
1356	24641	11676
1357	24655	11655
1358	24673	11637
1359	24696	11621
1360	24706	11600
1361	24715	11577
1362	24733	11559
1363	24742	11536
1364	24751	11514
1365	24761	11492
1366	24770	11470
1367	24779	11448
1368	24788	11425
1369	24797	11403
1370	24806	11380
1371	24817	11359
1372	24826	11337
1373	24836	11315
1374	24851	11295
1375	24864	11275
1376	24873	11253
1377	24887	11233
1378	24913	11219
1379	24930	11200
1380	24943	11180
1381	24955	11159
1382	24975	11142
1383	25001	11127
1384	25032	11115
1385	25043	11094
1386	25073	11081
1387	25108	11070
1388	25124	11051
1389	25136	11031
1390	25145	11009
1391	25154	10987
1392	25173	10969
1393	25198	10954
1394	25224	10939
1395	25241	10921
1396	25258	10902
1397	25271	10882
1398	25297	10867
1399	25329	10855
1400	25354	10840
1401	25366	10819
1402	25376	10797
1403	25384	10775
1404	25395	10754
1405	25412	10736
1406	25426	10716
1407	25435	10694
1408	25461	10679
1409	25471	10658
1410	25498	10643
1411	25516	10626
1412	25532	10606
1413	25557	10591
1414	25582	10576
1415	25607	10561
1416	25626	10543
1417	25634	10521
1418	25659	10506
1419	25686	10491
1420	25704	10473
1421	25722	10455
1422	25756	10443
1423	25766	10422
1424	25792	10407
1425	25823	10394
1426	25833	10373
1427	25858	10357
1428	25886	10343
1429	25905	10326
1430	25934	10312
1431	25944	10291
1432	25958	10270
1433	25970	10250
1434	25999	10236
1435	26012	10216
1436	26036	10200
1437	26062	10185
1438	26086	10169
1439	26102	10151
1440	26122	10133
1441	26135	10113
1442	26148	10093
1443	26161	10073
1444	26186	10057
1445	26198	10037
1446	26213	10017
1447	26222	9996
1448	26248	9981
1449	26261	9961
1450	26271	9940
1451	26284	9920
1452	26294	9898
1453	26303	9877
1454	26330	9862
1455	26343	9842
1456	26371	9828
1457	26380	9806
1458	26390	9785
1459	26406	9766
1460	26421	9747
1461	26430	9726
1462	26454	9710
1463	26478	9694
1464	26503	9678
1465	26529	9663
1466	26555	9648
1467	26582	9633
1468	26608	9618
1469	26624	9599
1470	26643	9581
1471	26669	9566
1472	26684	9547
1473	26703	9529
1474	26719	9510
1475	26732	9490
1476	26747	9471
1477	26763	9452
1478	26784	9435
1479	26802	9417
1480	26813	9396
1481	26838	9380
1482	26862	9364
1483	26887	9349
1484	26898	9328
1485	26920	9311
1486	26942	9294
1487	26955	9275
1488	26967	9254
1489	26992	9239
1490	27004	9218
1491	27015	9198
1492	27027	9178
1493	27039	9157
1494	27050	9137
1495	27059	9116
1496	27072	9096
1497	27097	9080
1498	27106	9059
1499	27125	9041
1500	27151	9026
1501	27160	9005
1502	27173	8985
1503	27181	8964
1504	27191	8943
1505	27200	8922
1506	27211	8901
1507	27224	8882
1508	27234	8861
1509	27249	8842
1510	27274	8826
1511	27299	8810
1512	27321	8794
1513	27344	8777
1514	27355	8757
1515	27363	8736
1516	27380	8717
1517	27409	8703
1518	27420	8682
1519	27436	8664
1520	27451	8645
1521	27464	8625
1522	27482	8607
1523	27493	8587
1524	27511	8569
1525	27526	8550
1526	27537	8529
1527	27571	8516
1528	27600	8502
1529	27611	8481
1530	27636	8466
1531	27645	8445
1532	27670	8429
1533	27680	8408
1534	27693	8389
1535	27716	8372
1536	27745	8357
1537	27756	8337
1538	27774	8319
1539	27786	8299
1540	27801	8280
1541	27811	8260
1542	27823	8240
1543	27833	8220
1544	27849	8201
1545	27874	8185
1546	27889	8166
1547	27906	8148
1548	27918	8128
1549	27927	8107
1550	27943	8089
1551	27973	8074
1552	27986	8055
1553	28000	8036
1554	28018	8018
1555	28027	7997
1556	28039	7977
1557	28048	7957
1558	28056	7936
1559	28074	7918
1560	28084	7898
1561	28097	7878
1562	28112	7859
1563	28123	7839
1564	28131	7819
1565	28144	7800
1566	28158	7780
1567	28171	7761
1568	28183	7742
1569	28199	7723
1570	28208	7703
1571	28223	7684
1572	28251	7669
1573	28261	7648
1574	28272	7628
1575	28281	7608
1576	28294	7589
1577	28310	7571
1578	28322	7551
1579	28338	7532
1580	28349	7513
1581	28380	7498
1582	28393	7479
1583	28419	7463
1584	28433	7444
1585	28445	7425
1586	28463	7407
1587	28481	7389
1588	28491	7369
1589	28516	7353
1590	28526	7333
1591	28536	7313
1592	28546	7293
1593	28555	7273
1594	28579	7256
1595	28588	7236
1596	28597	7216
1597	28608	7196
1598	28618	7176
1599	28627	7156
1600	28637	7136
1601	28646	7116
1602	28655	7096
1603	28664	7076
1604	28675	7057
1605	28685	7037
1606	28695	7017
1607	28704	6997
1608	28714	6977
1609	28730	6959
1610	28747	6941
1611	28755	6921
1612	28782	6905
1613	28795	6886
1614	28812	6868
1615	28838	6852
1616	28855	6834
1617	28866	6815
1618	28890	6798
1619	28900	6779
1620	28908	6759
1621	28918	6739
1622	28926	6719
1623	28935	6699
1624	28944	6679
1625	28960	6661
1626	28969	6641
1627	28983	6622
1628	28991	6602
1629	29000	6583
1630	29008	6563
1631	29021	6544
1632	29030	6524
1633	29041	6505
1634	29055	6486
1635	29067	6467
1636	29086	6449
1637	29105	6432
1638	29117	6413
1639	29128	6393
1640	29137	6374
1641	29146	6354
1642	29157	6335
1643	29175	6317
1644	29185	6298
1645	29198	6279
1646	29210	6260
1647	29228	6242
1648	29237	6223
1649	29250	6204
1650	29263	6185
1651	29279	6167
1652	29290	6148
1653	29300	6129
1654	29309	6109
1655	29327	6092
1656	29337	6072
1657	29349	6054
1658	29361	6035
1659	29376	6016
1660	29385	5997
1661	29396	5978
1662	29406	5959
1663	29430	5942
1664	29441	5923
1665	29450	5904
1666	29460	5884
1667	29485	5868
